match_id,date,venue,city,match_type,team1,team2,toss_winner,toss_decision,winner,total_runs,total_wickets,total_balls,total_overs
247464,2007-03-17,"Queen's Park Oval, Port of Spain",Trinidad,ODI,Bangladesh,India,India,bat,Bangladesh,383,15,606,101.0
247465,2007-03-17,"Sabina Park, Kingston",Jamaica,ODI,Ireland,Pakistan,Ireland,field,Ireland,265,17,562,93.67
247466,2007-03-18,"Warner Park, Basseterre",St Kitts,ODI,Australia,Netherlands,Australia,bat,Australia,487,15,474,79.0
247467,2007-03-18,"Beausejour Stadium, Gros Islet",St Lucia,ODI,Canada,England,Canada,field,England,507,13,623,103.83
247468,2007-03-19,"Queen's Park Oval, Port of Spain",Trinidad,ODI,Bermuda,India,Bermuda,field,India,569,15,592,98.67
247469,2007-03-19,"Sabina Park, Kingston",Jamaica,ODI,West Indies,Zimbabwe,West Indies,field,West Indies,406,9,614,102.33
247470,2007-03-20,"Warner Park, Basseterre",St Kitts,ODI,Scotland,South Africa,South Africa,field,South Africa,374,11,447,74.5
247471,2007-03-20,"Beausejour Stadium, Gros Islet",St Lucia,ODI,Kenya,New Zealand,Kenya,field,New Zealand,514,17,617,102.83
247472,2007-03-21,"Queen's Park Oval, Port of Spain",Trinidad,ODI,Bangladesh,Sri Lanka,Bangladesh,field,Sri Lanka,430,14,534,89.0
247473,2007-03-21,"Sabina Park, Kingston",Jamaica,ODI,Pakistan,Zimbabwe,Zimbabwe,field,Pakistan,448,20,427,71.17
247474,2007-03-22,"Warner Park, Basseterre",St Kitts,ODI,Netherlands,Scotland,Netherlands,field,Netherlands,276,12,360,60.0
247475,2007-03-22,"Beausejour Stadium, Gros Islet",St Lucia,ODI,Canada,New Zealand,Canada,field,New Zealand,612,15,622,103.67
247476,2007-03-23,"Queen's Park Oval, Port of Spain",Trinidad,ODI,India,Sri Lanka,India,field,Sri Lanka,439,16,584,97.33
247477,2007-03-23,"Sabina Park, Kingston",Jamaica,ODI,West Indies,Ireland,Ireland,bat,West Indies,373,10,531,88.5
247478,2007-03-24,"Warner Park, Basseterre",St Kitts,ODI,Australia,South Africa,South Africa,field,Australia,671,16,601,100.17
247479,2007-03-24,"Beausejour Stadium, Gros Islet",St Lucia,ODI,England,Kenya,Kenya,bat,England,355,13,477,79.5
247480,2007-03-25,"Queen's Park Oval, Port of Spain",Trinidad,ODI,Bangladesh,Bermuda,Bangladesh,field,Bangladesh,190,12,253,42.17
247481,2007-03-27,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,West Indies,Australia,West Indies,field,Australia,541,16,595,99.17
247482,2007-03-28,Providence Stadium,Guyana,ODI,South Africa,Sri Lanka,Sri Lanka,bat,South Africa,421,19,596,99.33
247483,2007-03-29,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,West Indies,New Zealand,New Zealand,field,New Zealand,356,13,512,85.33
247484,2007-03-30,Providence Stadium,Guyana,ODI,England,Ireland,England,bat,England,484,17,615,102.5
247485,2007-03-31,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,Australia,Bangladesh,Australia,field,Australia,210,6,222,37.0
247486,2007-04-01,Providence Stadium,Guyana,ODI,West Indies,Sri Lanka,West Indies,field,Sri Lanka,493,15,591,98.5
247487,2007-04-02,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,Bangladesh,New Zealand,New Zealand,field,New Zealand,352,11,476,79.33
247488,2007-04-03,Providence Stadium,Guyana,ODI,Ireland,South Africa,South Africa,field,South Africa,317,11,408,68.0
247489,2007-04-04,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,England,Sri Lanka,England,field,Sri Lanka,468,18,609,101.5
247490,2007-04-07,Providence Stadium,Guyana,ODI,Bangladesh,South Africa,South Africa,field,Bangladesh,435,18,615,102.5
247491,2007-04-08,"Sir Vivian Richards Stadium, North Sound",Antigua,ODI,Australia,England,England,bat,Australia,495,13,596,99.33
247492,2007-04-09,Providence Stadium,Guyana,ODI,Ireland,New Zealand,New Zealand,bat,New Zealand,397,18,542,90.33
247493,2007-04-10,"National Cricket Stadium, St George's",Grenada,ODI,West Indies,South Africa,West Indies,field,South Africa,645,13,610,101.67
247494,2007-04-11,"Kensington Oval, Bridgetown",Barbados,ODI,Bangladesh,England,England,field,England,290,16,510,85.0
247495,2007-04-12,"National Cricket Stadium, St George's",Grenada,ODI,New Zealand,Sri Lanka,New Zealand,bat,Sri Lanka,441,11,591,98.5
247496,2007-04-13,"Kensington Oval, Bridgetown",Barbados,ODI,Australia,Ireland,Australia,field,Australia,183,11,276,46.0
247497,2007-04-14,"National Cricket Stadium, St George's",Grenada,ODI,New Zealand,South Africa,New Zealand,field,New Zealand,389,12,605,100.83
247498,2007-04-15,"Kensington Oval, Bridgetown",Barbados,ODI,Bangladesh,Ireland,Ireland,bat,Ireland,412,17,573,95.5
247499,2007-04-16,"National Cricket Stadium, St George's",Grenada,ODI,Australia,Sri Lanka,Sri Lanka,bat,Australia,458,13,573,95.5
247500,2007-04-17,"Kensington Oval, Bridgetown",Barbados,ODI,England,South Africa,England,bat,South Africa,311,11,417,69.5
247501,2007-04-18,"National Cricket Stadium, St George's",Grenada,ODI,Ireland,Sri Lanka,Sri Lanka,field,Sri Lanka,158,12,238,39.67
247502,2007-04-19,"Kensington Oval, Bridgetown",Barbados,ODI,West Indies,Bangladesh,Bangladesh,field,West Indies,361,15,575,95.83
247503,2007-04-20,"National Cricket Stadium, St George's",Grenada,ODI,Australia,New Zealand,Australia,bat,Australia,481,16,478,79.67
247504,2007-04-21,"Kensington Oval, Bridgetown",Barbados,ODI,West Indies,England,England,field,England,601,19,620,103.33
247505,2007-04-24,"Sabina Park, Kingston",Jamaica,ODI,New Zealand,Sri Lanka,Sri Lanka,bat,Sri Lanka,497,15,576,96.0
247506,2007-04-25,"Beausejour Stadium, Gros Islet",St Lucia,ODI,Australia,South Africa,South Africa,bat,Australia,302,13,467,77.83
247507,2007-04-28,"Kensington Oval, Bridgetown",Barbados,ODI,Australia,Sri Lanka,Australia,bat,Australia,496,12,464,77.33
249207,2006-08-06,Harare Sports Club,,ODI,Zimbabwe,Bangladesh,Zimbabwe,bat,Bangladesh,398,12,576,96.0
249211,2006-11-22,Kingsmead,Durban,ODI,South Africa,India,South Africa,bat,South Africa,339,18,482,80.33
249212,2006-11-26,Newlands,Cape Town,ODI,South Africa,India,South Africa,bat,South Africa,442,17,563,93.83
249213,2006-11-29,St George's Park,Port Elizabeth,ODI,South Africa,India,South Africa,bat,South Africa,406,18,541,90.17
249214,2006-12-03,SuperSport Park,Centurion,ODI,South Africa,India,South Africa,field,South Africa,401,10,502,83.67
249228,2007-01-14,Bellerive Oval,Hobart,ODI,Australia,New Zealand,Australia,bat,Australia,473,18,552,92.0
249229,2007-01-21,Sydney Cricket Ground,,ODI,Australia,New Zealand,New Zealand,bat,Australia,442,18,597,99.5
249230,2007-01-28,Western Australia Cricket Association Ground,Perth,ODI,Australia,New Zealand,Australia,bat,Australia,678,10,620,103.33
249231,2007-02-04,Melbourne Cricket Ground,,ODI,Australia,New Zealand,New Zealand,bat,Australia,581,12,612,102.0
249232,2007-01-12,Melbourne Cricket Ground,,ODI,Australia,England,England,bat,Australia,488,10,584,97.33
249233,2007-01-19,"Brisbane Cricket Ground, Woolloongabba",Brisbane,ODI,Australia,England,England,bat,Australia,311,16,500,83.33
249234,2007-01-26,Adelaide Oval,,ODI,Australia,England,England,bat,Australia,221,11,364,60.67
249235,2007-02-02,Sydney Cricket Ground,,ODI,Australia,England,England,bat,England,492,17,559,93.17
249236,2007-01-16,Bellerive Oval,Hobart,ODI,England,New Zealand,New Zealand,bat,England,411,16,616,102.67
249237,2007-01-23,Adelaide Oval,,ODI,England,New Zealand,New Zealand,bat,New Zealand,330,20,538,89.67
249238,2007-01-30,Western Australia Cricket Association Ground,Perth,ODI,England,New Zealand,New Zealand,bat,New Zealand,578,15,632,105.33
249239,2007-02-06,"Brisbane Cricket Ground, Woolloongabba",Brisbane,ODI,England,New Zealand,England,bat,England,526,15,617,102.83
249240,2007-02-09,Melbourne Cricket Ground,,ODI,Australia,England,Australia,bat,England,505,16,607,101.17
249241,2007-02-11,Sydney Cricket Ground,,ODI,Australia,England,England,bat,England,398,16,485,80.83
249378,2006-08-12,Gymkhana Club Ground,Nairobi,ODI,Kenya,Bangladesh,Bangladesh,field,Bangladesh,338,14,493,82.17
249379,2006-08-13,Gymkhana Club Ground,Nairobi,ODI,Kenya,Bangladesh,Kenya,bat,Bangladesh,369,18,586,97.67
