match_id,date,venue,city,match_type,team1,team2,toss_winner,toss_decision,winner,total_runs,total_wickets,total_balls,total_overs
1206636,2019-12-19,National Stadium,Karachi,Test,Pakistan,Sri Lanka,Pakistan,bat,Pakistan,1229,33,2042,340.33
1212541,2020-01-19,Harare Sports Club,Harare,Test,Zimbabwe,Sri Lanka,Zimbabwe,bat,Sri Lanka,1057,29,2523,420.5
1212542,2020-01-27,Harare Sports Club,Harare,Test,Zimbabwe,Sri Lanka,Zimbabwe,bat,,1150,30,2387,397.83
1213062,2020-02-07,Rawalpindi Cricket Stadium,Rawalpindi,Test,Pakistan,Bangladesh,Pakistan,field,Pakistan,846,30,1617,269.5
1214666,2020-02-22,"Shere Bangla National Stadium, Mirpur",Dhaka,Test,Bangladesh,Zimbabwe,Zimbabwe,bat,Bangladesh,1014,26,1923,320.5
1223869,2020-12-17,Adelaide Oval,Adelaide,Test,India,Australia,India,bat,Australia,564,32,1255,209.17
1223870,2020-12-26,Melbourne Cricket Ground,Melbourne,Test,Australia,India,Australia,bat,India,791,32,1851,308.5
1223871,2021-01-07,Sydney Cricket Ground,Sydney,Test,Australia,India,Australia,bat,,1228,31,2566,427.67
1223872,2021-01-15,Brisbane Cricket Ground,Brisbane,Test,Australia,India,Australia,bat,India,1328,37,2417,402.83
1225247,2020-07-08,The Rose Bowl,Southampton,Test,England,West Indies,England,bat,West Indies,1035,36,2081,346.83
1225248,2020-07-16,Old Trafford,Manchester,Test,England,West Indies,West Indies,field,England,1083,32,2121,353.5
1225249,2020-07-24,Old Trafford,Manchester,Test,England,West Indies,West Indies,field,England,921,32,1643,273.83
1233957,2020-12-03,Seddon Park,Hamilton,Test,New Zealand,West Indies,West Indies,field,New Zealand,904,25,1630,271.67
1233958,2020-12-11,Basin Reserve,Wellington,Test,New Zealand,West Indies,West Indies,field,New Zealand,908,30,1508,251.33
1233962,2020-12-26,Bay Oval,Mount Maunganui,Test,New Zealand,Pakistan,Pakistan,field,New Zealand,1121,35,2588,431.33
1233963,2021-01-03,Hagley Oval,Christchurch,Test,Pakistan,New Zealand,New Zealand,field,New Zealand,1142,26,1975,329.17
1237356,2020-12-26,SuperSport Park,Centurion,Test,Sri Lanka,South Africa,Sri Lanka,bat,South Africa,1197,29,1730,288.33
1237357,2021-01-03,The Wanderers Stadium,Johannesburg,Test,Sri Lanka,South Africa,Sri Lanka,bat,South Africa,737,30,1124,187.33
1239543,2021-08-04,"Trent Bridge, Nottingham",Nottingham,Test,England,India,England,bat,,816,31,1527,254.5
1239544,2021-08-12,"Lord's, London",London,Test,India,England,England,field,India,1173,38,2519,419.83
1239545,2021-08-25,"Headingley, Leeds",Leeds,Test,India,England,India,bat,England,788,30,1655,275.83
1239546,2021-09-02,"Kennington Oval, London",London,Test,India,England,England,field,India,1157,40,2334,389.0
1243015,2021-01-14,Galle International Stadium,Galle,Test,Sri Lanka,England,Sri Lanka,bat,England,991,33,1957,326.17
1243016,2021-01-22,Galle International Stadium,Galle,Test,Sri Lanka,England,Sri Lanka,bat,England,1015,34,2021,336.83
1243017,2021-01-26,National Stadium,Karachi,Test,South Africa,Pakistan,South Africa,bat,Pakistan,933,33,1897,316.17
1243018,2021-02-04,Rawalpindi Cricket Stadium,Rawalpindi,Test,Pakistan,South Africa,Pakistan,bat,Pakistan,1045,40,2266,377.67
1243384,2021-02-05,MA Chidambaram Stadium,Chennai,Test,England,India,England,bat,England,1285,40,2374,395.67
1243385,2021-02-13,MA Chidambaram Stadium,Chennai,Test,India,England,India,bat,India,913,40,1776,296.0
1243386,2021-02-24,Narendra Modi Stadium,Ahmedabad,Test,England,India,England,bat,India,387,30,846,141.0
1243387,2021-03-04,Narendra Modi Stadium,Ahmedabad,Test,England,India,England,bat,India,705,30,1477,246.17
1244025,2021-02-03,Zahur Ahmed Chowdhury Stadium,Chattogram,Test,Bangladesh,West Indies,Bangladesh,bat,West Indies,1307,35,2666,444.33
1244026,2021-02-11,Shere Bangla National Stadium,Dhaka,Test,West Indies,Bangladesh,West Indies,bat,West Indies,1035,40,2136,356.0
1249210,2021-06-02,"Lord's, London",London,Test,New Zealand,England,New Zealand,bat,,992,29,2095,349.17
1249211,2021-06-10,"Edgbaston, Birmingham",Birmingham,Test,England,New Zealand,England,bat,New Zealand,854,32,1641,273.5
1249875,2021-06-18,"The Rose Bowl, Southampton",Southampton,Test,India,New Zealand,New Zealand,field,New Zealand,776,32,1874,312.33
1252073,2021-03-21,Sir Vivian Richards Stadium,North Sound,Test,Sri Lanka,West Indies,West Indies,field,,1152,34,2565,427.5
1252074,2021-03-29,Sir Vivian Richards Stadium,North Sound,Test,West Indies,Sri Lanka,Sri Lanka,field,,1085,26,2243,373.83
1255828,2021-04-21,Pallekele International Cricket Stadium,Pallekele,Test,Sri Lanka,Bangladesh,Bangladesh,bat,,1289,17,2334,389.0
1255829,2021-04-29,Pallekele International Cricket Stadium,Kandy,Test,Sri Lanka,Bangladesh,Sri Lanka,bat,Sri Lanka,1165,36,2139,356.5
1256726,2022-03-08,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Test,England,West Indies,England,bat,,1182,30,2523,420.5
1256727,2022-03-16,"Kensington Oval, Bridgetown, Barbados",Bridgetown,Test,England,West Indies,England,bat,,1238,30,2677,446.17
1256728,2022-03-24,"National Cricket Stadium, St George's, Grenada",St George's,Test,England,West Indies,West Indies,field,West Indies,649,30,1655,275.83
1257186,2021-04-29,Harare Sports Club,Harare,Test,Zimbabwe,Pakistan,Zimbabwe,bat,Pakistan,736,29,1440,240.0
1257187,2021-05-07,Harare Sports Club,Harare,Test,Pakistan,Zimbabwe,Pakistan,bat,Pakistan,873,28,1664,277.33
1260093,2021-06-16,"County Ground, Bristol",Bristol,Test,England,India,England,bat,,971,27,1947,324.5
1263149,2021-06-10,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Test,West Indies,South Africa,West Indies,bat,South Africa,581,30,1227,204.5
1263150,2021-06-18,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Test,South Africa,West Indies,West Indies,field,South Africa,786,39,1688,281.33
1263169,2021-08-12,"Sabina Park, Kingston, Jamaica",Kingston,Test,Pakistan,West Indies,West Indies,field,West Indies,841,39,1817,302.83
1263170,2021-08-20,"Sabina Park, Kingston, Jamaica",Kingston,Test,Pakistan,West Indies,West Indies,field,Pakistan,847,35,1660,276.67
1263462,2021-12-08,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Test,England,Australia,England,bat,Australia,889,31,1588,264.67
1263463,2021-12-16,Adelaide Oval,Adelaide,Test,Australia,England,Australia,bat,Australia,1131,38,2481,413.5
1263464,2021-12-26,Melbourne Cricket Ground,Melbourne,Test,England,Australia,Australia,field,Australia,520,30,1091,181.83
1263465,2022-01-05,Sydney Cricket Ground,Sydney,Test,Australia,England,Australia,bat,,1245,33,2321,386.83
1263466,2022-01-14,"Bellerive Oval, Hobart",Hobart,Test,Australia,England,England,field,Australia,770,40,1316,219.33
1263571,2022-01-27,"Manuka Oval, Canberra",Canberra,Test,Australia,England,England,field,,1095,35,1951,325.17
1263620,2021-09-30,Carrara Oval,Carrara,Test,India,Australia,Australia,field,,789,22,1771,295.17
1267676,2021-07-07,Harare Sports Club,Harare,Test,Bangladesh,Zimbabwe,Bangladesh,bat,Bangladesh,1284,31,2428,404.67
1276901,2022-06-02,"Lord's, London",London,Test,New Zealand,England,New Zealand,bat,England,837,35,1528,254.67
1276902,2022-06-10,"Trent Bridge, Nottingham",Nottingham,Test,New Zealand,England,England,field,England,1675,35,2468,411.33
1276903,2022-06-23,"Headingley, Leeds",Leeds,Test,New Zealand,England,New Zealand,bat,England,1311,33,2075,345.83
1276916,2022-08-17,"Lord's, London",London,Test,England,South Africa,South Africa,field,South Africa,640,30,1038,173.0
1276917,2022-08-25,"Old Trafford, Manchester",Manchester,Test,South Africa,England,South Africa,bat,England,745,29,1492,248.67
1276918,2022-09-08,"Kennington Oval, London",London,Test,South Africa,England,England,field,England,575,31,929,154.83
1277079,2021-12-26,"SuperSport Park, Centurion",Centurion,Test,India,South Africa,India,bat,India,889,40,1748,291.33
1277080,2022-01-03,"The Wanderers Stadium, Johannesburg",Johannesburg,Test,India,South Africa,India,bat,South Africa,940,33,1650,275.0
1277081,2022-01-11,"Newlands, Cape Town",Cape Town,Test,India,South Africa,India,bat,South Africa,843,33,1737,289.5
1277100,2022-03-31,"Kingsmead, Durban",Durban,Test,South Africa,Bangladesh,Bangladesh,field,South Africa,922,40,1989,331.5
1277101,2022-04-08,"St George's Park, Port Elizabeth",Gqeberha,Test,South Africa,Bangladesh,South Africa,bat,South Africa,926,36,1648,274.67
1277977,2021-11-26,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Test,Bangladesh,Pakistan,Bangladesh,bat,Pakistan,976,33,2073,345.5
1277978,2021-12-04,"Shere Bangla National Stadium, Mirpur",Dhaka,Test,Pakistan,Bangladesh,Pakistan,bat,Pakistan,592,24,1292,215.33
1278674,2021-11-25,"Green Park, Kanpur",Kanpur,Test,India,New Zealand,India,bat,,1040,36,2611,435.17
1278675,2021-12-03,"Wankhede Stadium, Mumbai",Mumbai,Test,India,New Zealand,India,bat,India,830,37,1592,265.33
1278682,2022-03-04,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Test,India,Sri Lanka,India,bat,India,926,28,1547,257.83
1278683,2022-03-12,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Test,India,Sri Lanka,India,bat,India,872,39,1344,224.0
1288310,2022-03-04,Rawalpindi Cricket Stadium,Rawalpindi,Test,Pakistan,Australia,Pakistan,bat,,1187,14,2287,381.17
1288311,2022-03-12,"National Stadium, Karachi",Karachi,Test,Australia,Pakistan,Australia,bat,,1244,28,2644,440.67
1288312,2022-03-21,"Gaddafi Stadium, Lahore",Lahore,Test,Australia,Pakistan,Australia,bat,Australia,1121,33,2431,405.17
1288345,2021-11-21,Galle International Stadium,Galle,Test,Sri Lanka,West Indies,Sri Lanka,bat,Sri Lanka,967,34,2055,342.5
1288346,2021-11-29,Galle International Stadium,Galle,Test,Sri Lanka,West Indies,Sri Lanka,bat,Sri Lanka,934,39,2074,345.67
1288979,2022-01-01,"Bay Oval, Mount Maunganui",Mount Maunganui,Test,New Zealand,Bangladesh,Bangladesh,field,Bangladesh,997,32,2271,378.5
1288980,2022-01-09,"Hagley Oval, Christchurch",Christchurch,Test,New Zealand,Bangladesh,Bangladesh,field,New Zealand,925,26,1512,252.0
1288981,2022-02-17,"Hagley Oval, Christchurch",Christchurch,Test,South Africa,New Zealand,New Zealand,field,New Zealand,688,30,1263,210.5
1288982,2022-02-25,"Hagley Oval, Christchurch",Christchurch,Test,South Africa,New Zealand,South Africa,bat,South Africa,1238,39,2455,409.17
1301327,2022-06-27,"The Cooper Associates County Ground, Taunton",Taunton,Test,South Africa,England,England,field,,882,23,1690,281.67
1307301,2022-06-29,Galle International Stadium,Galle,Test,Sri Lanka,Australia,Sri Lanka,bat,Australia,656,30,924,154.0
1307302,2022-07-08,Galle International Stadium,Galle,Test,Australia,Sri Lanka,Australia,bat,Sri Lanka,1069,30,1999,333.17
1308488,2022-05-15,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Test,Sri Lanka,Bangladesh,Sri Lanka,bat,,1122,26,2493,415.5
1308489,2022-05-23,"Shere Bangla National Stadium, Mirpur",Dhaka,Test,Bangladesh,Sri Lanka,Bangladesh,bat,Sri Lanka,1069,30,2051,341.83
1317147,2022-06-16,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Test,Bangladesh,West Indies,West Indies,field,West Indies,701,33,1559,259.83
1317148,2022-06-24,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Test,Bangladesh,West Indies,West Indies,field,West Indies,841,30,1444,240.67
1317484,2022-11-30,Perth Stadium,Perth,Test,Australia,West Indies,Australia,bat,Australia,1396,27,2418,403.0
1317485,2022-12-08,Adelaide Oval,Adelaide,Test,Australia,West Indies,Australia,bat,Australia,1001,33,1690,281.67
1317492,2022-12-17,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Test,South Africa,Australia,Australia,field,Australia,504,34,874,145.67
1317493,2022-12-26,Melbourne Cricket Ground,Melbourne,Test,South Africa,Australia,Australia,field,Australia,968,28,1704,284.0
1317494,2023-01-04,Sydney Cricket Ground,Sydney,Test,Australia,South Africa,Australia,bat,,836,16,1699,283.17
1320741,2022-07-01,"Edgbaston, Birmingham",Birmingham,Test,India,England,England,field,England,1323,33,1869,311.5
1320953,2022-07-16,Galle International Stadium,Galle,Test,Sri Lanka,Pakistan,Sri Lanka,bat,Pakistan,1121,36,2312,385.33
1320954,2022-07-24,Galle International Stadium,Galle,Test,Sri Lanka,Pakistan,Sri Lanka,bat,Sri Lanka,1230,38,2181,363.5
1322355,2023-02-16,"Bay Oval, Mount Maunganui",Mount Maunganui,Test,England,New Zealand,New Zealand,field,England,1131,39,1583,263.83
1322356,2023-02-24,"Basin Reserve, Wellington",Wellington,Test,England,New Zealand,New Zealand,field,New Zealand,1383,38,2281,380.17
1322357,2023-03-09,"Hagley Oval, Christchurch",Christchurch,Test,Sri Lanka,New Zealand,New Zealand,field,New Zealand,1315,38,2270,378.33
1322358,2023-03-17,"Basin Reserve, Wellington",Wellington,Test,New Zealand,Sri Lanka,Sri Lanka,field,New Zealand,1102,24,2021,336.83
1330871,2022-12-01,Rawalpindi Cricket Stadium,Rawalpindi,Test,England,Pakistan,England,bat,England,1768,37,2352,392.0
1330872,2022-12-09,Multan Cricket Stadium,Multan,Test,England,Pakistan,England,bat,England,1086,40,1695,282.5
1330873,2022-12-17,"National Stadium, Karachi",Karachi,Test,Pakistan,England,Pakistan,bat,England,1044,32,1595,265.83
1336043,2023-06-16,"Edgbaston, Birmingham",Birmingham,Test,England,Australia,England,bat,Australia,1334,36,2146,357.67
1336044,2023-06-28,"Lord's, London",London,Test,Australia,England,England,field,Australia,1347,40,2209,368.17
1336045,2023-07-06,"Headingley, Leeds",Leeds,Test,Australia,England,England,field,England,978,37,1401,233.5
1336046,2023-07-19,"Old Trafford, Manchester",Manchester,Test,Australia,England,England,field,,1123,25,1630,271.67
1336047,2023-07-27,"Kennington Oval, London",London,Test,England,Australia,Australia,field,England,1307,40,2016,336.0
1336073,2023-06-22,"Trent Bridge, Nottingham",Nottingham,Test,Australia,England,Australia,bat,Australia,1371,40,2259,376.5
1336127,2023-06-01,"Lord's, London",London,Test,Ireland,England,England,field,England,1070,24,1366,227.67
1339599,2023-02-28,"SuperSport Park, Centurion",Centurion,Test,South Africa,West Indies,South Africa,bat,South Africa,829,40,1373,228.83
1339600,2023-03-08,"The Wanderers Stadium, Johannesburg",Johannesburg,Test,South Africa,West Indies,South Africa,bat,South Africa,998,40,1859,309.83
1339609,2022-12-26,"National Stadium, Karachi",Karachi,Test,Pakistan,New Zealand,Pakistan,bat,,1422,28,2631,438.5
1339610,2023-01-02,"National Stadium, Karachi",Karachi,Test,New Zealand,Pakistan,New Zealand,bat,,1438,34,2630,438.33
1340848,2022-12-14,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Test,India,Bangladesh,India,bat,India,1136,32,2194,365.67
1340849,2022-12-22,"Shere Bangla National Stadium, Mirpur",Dhaka,Test,Bangladesh,India,Bangladesh,bat,India,917,37,1672,278.67
1348652,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Nagpur,Test,Australia,India,Australia,bat,India,668,30,1425,237.5
1348653,2023-02-17,"Arun Jaitley Stadium, Delhi",Delhi,Test,Australia,India,Australia,bat,India,756,34,1322,220.33
1348654,2023-03-01,"Holkar Cricket Stadium, Indore",Indore,Test,India,Australia,India,bat,Australia,547,31,1140,190.0
1348655,2023-03-09,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Test,Australia,India,Australia,bat,,1226,21,2554,425.67
1350681,2023-02-04,"Queens Sports Club, Bulawayo",Bulawayo,Test,West Indies,Zimbabwe,West Indies,bat,,1163,26,2301,383.5
1350682,2023-02-12,"Queens Sports Club, Bulawayo",Bulawayo,Test,Zimbabwe,West Indies,Zimbabwe,bat,West Indies,580,30,1094,182.33
1355723,2023-04-04,"Shere Bangla National Stadium, Mirpur",Dhaka,Test,Ireland,Bangladesh,Ireland,bat,Bangladesh,1013,33,1816,302.67
1358412,2023-06-07,"Kennington Oval, London",London,Test,Australia,India,India,field,Australia,1269,38,2066,344.33
1363447,2023-04-16,Galle International Stadium,Galle,Test,Sri Lanka,Ireland,Sri Lanka,bat,Sri Lanka,902,26,1432,238.67
1363448,2023-04-24,Galle International Stadium,Galle,Test,Ireland,Sri Lanka,Ireland,bat,Sri Lanka,1398,24,2250,375.0
1375842,2023-12-14,Perth Stadium,Perth,Test,Australia,Pakistan,Australia,bat,Australia,1080,35,1880,313.33
1375843,2023-12-26,Melbourne Cricket Ground,Melbourne,Test,Australia,Pakistan,Pakistan,field,Australia,1081,40,1949,324.83
1375844,2024-01-03,Sydney Cricket Ground,Sydney,Test,Pakistan,Australia,Pakistan,bat,Australia,857,32,1540,256.67
1375845,2024-01-17,Adelaide Oval,Adelaide,Test,West Indies,Australia,Australia,field,Australia,617,31,1129,188.17
1375846,2024-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Test,West Indies,Australia,West Indies,bat,West Indies,1000,39,1733,288.83
1375875,2024-02-15,"Western Australia Cricket Association Ground, Perth",Perth,Test,South Africa,Australia,Australia,field,Australia,866,29,1539,256.5
1381212,2023-07-12,"Windsor Park, Roseau, Dominica",Roseau,Test,West Indies,India,West Indies,bat,India,701,25,1608,268.0
1381213,2023-07-20,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,Test,India,West Indies,West Indies,field,,950,24,1819,303.17
1385685,2023-07-16,Galle International Stadium,Galle,Test,Sri Lanka,Pakistan,Sri Lanka,bat,Pakistan,1185,36,2010,335.0
1385686,2023-07-24,"Sinhalese Sports Club Ground, Colombo",Colombo,Test,Sri Lanka,Pakistan,Sri Lanka,bat,Pakistan,930,26,1510,251.67
1385691,2024-07-10,"Lord's, London",London,Test,West Indies,England,England,field,England,628,30,1082,180.33
1385692,2024-07-18,"Trent Bridge, Nottingham",Nottingham,Test,England,West Indies,West Indies,field,England,1441,40,1998,333.0
1385693,2024-07-26,"Edgbaston, Birmingham",Birmingham,Test,West Indies,England,West Indies,bat,England,920,30,1271,211.83
1385694,2024-08-21,"Old Trafford, Manchester",Manchester,Test,Sri Lanka,England,Sri Lanka,bat,England,1125,35,1853,308.83
1385695,2024-08-29,"Lord's, London",London,Test,England,Sri Lanka,Sri Lanka,field,England,1166,40,1798,299.67
1385696,2024-09-06,"Kennington Oval, London",London,Test,England,Sri Lanka,Sri Lanka,field,Sri Lanka,963,32,1234,205.67
1387603,2023-12-26,"SuperSport Park, Centurion",Centurion,Test,India,South Africa,South Africa,field,South Africa,784,29,1279,213.17
1387604,2024-01-03,"Newlands, Cape Town",Cape Town,Test,South Africa,India,South Africa,bat,India,464,33,656,109.33
1388221,2024-02-04,"Bay Oval, Mount Maunganui",Mount Maunganui,Test,New Zealand,South Africa,South Africa,field,New Zealand,1099,34,2055,342.5
1388222,2024-02-13,"Seddon Park, Hamilton",Hamilton,Test,South Africa,New Zealand,South Africa,bat,New Zealand,957,33,2044,340.67
1388226,2024-02-29,"Basin Reserve, Wellington",Wellington,Test,Australia,New Zealand,New Zealand,field,Australia,922,40,1662,277.0
1388227,2024-03-08,"Hagley Oval, Christchurch",Christchurch,Test,New Zealand,Australia,Australia,field,Australia,1071,37,1732,288.67
1389399,2024-01-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Test,England,India,England,bat,England,1304,40,2156,359.33
1389400,2024-02-02,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,Test,India,England,India,bat,India,1196,40,1899,316.5
1389401,2024-02-15,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,Test,India,England,India,bat,India,1311,34,2050,341.67
1389402,2024-02-23,"JSCA International Stadium Complex, Ranchi",Ranchi,Test,England,India,England,bat,India,997,35,1949,324.83
1389403,2024-03-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Test,England,India,England,bat,India,890,30,1385,230.83
1392691,2025-05-22,"Trent Bridge, Nottingham",Nottingham,Test,England,Zimbabwe,Zimbabwe,field,England,1085,24,1327,221.17
1395703,2023-11-28,Sylhet International Cricket Stadium,Sylhet,Test,Bangladesh,New Zealand,Bangladesh,bat,Bangladesh,1146,40,2155,359.17
1395704,2023-12-06,"Shere Bangla National Stadium, Mirpur",Dhaka,Test,Bangladesh,New Zealand,Bangladesh,bat,New Zealand,635,36,1070,178.33
1406076,2023-12-14,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Test,India,England,India,bat,India,881,36,1259,209.83
1406077,2023-12-21,"Wankhede Stadium, Mumbai",Mumbai,Test,Australia,India,Australia,bat,India,961,32,1976,329.33
1419830,2024-03-22,Sylhet International Cricket Stadium,Sylhet,Test,Sri Lanka,Bangladesh,Bangladesh,field,Sri Lanka,1068,40,1692,282.0
1419831,2024-03-30,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Test,Sri Lanka,Bangladesh,Sri Lanka,bat,Sri Lanka,1184,37,2120,353.33
1426555,2024-11-22,Perth Stadium,Perth,Test,India,Australia,India,bat,India,979,36,1802,300.33
1426556,2024-12-06,Adelaide Oval,Adelaide,Test,India,Australia,India,bat,Australia,711,30,1052,175.33
1426557,2024-12-14,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Test,Australia,India,India,field,,802,27,1312,218.67
1426558,2024-12-26,Melbourne Cricket Ground,Melbourne,Test,Australia,India,Australia,bat,Australia,1232,40,2452,408.67
1426559,2025-01-03,Sydney Cricket Ground,Sydney,Test,India,Australia,India,bat,Australia,685,34,1151,191.83
1426629,2025-01-30,Melbourne Cricket Ground,Melbourne,Test,England,Australia,Australia,field,Australia,758,30,1633,272.17
1428554,2024-11-28,"Hagley Oval, Christchurch",Christchurch,Test,New Zealand,England,England,field,England,1205,32,1731,288.5
1428555,2024-12-06,"Basin Reserve, Wellington",Wellington,Test,England,New Zealand,New Zealand,field,England,1091,36,1377,229.5
1428556,2024-12-14,"Seddon Park, Hamilton",Hamilton,Test,New Zealand,England,England,field,New Zealand,1177,39,1699,283.17
1431085,2024-07-25,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Test,Zimbabwe,Ireland,Ireland,field,Ireland,815,36,1438,239.67
1432209,2024-11-27,"Kingsmead, Durban",Durban,Test,South Africa,Sri Lanka,Sri Lanka,field,South Africa,881,35,1488,248.0
1432210,2024-12-05,"St George's Park, Gqeberha",Gqeberha,Test,South Africa,Sri Lanka,South Africa,bat,South Africa,1241,40,2177,362.83
1432217,2024-12-26,"SuperSport Park, Centurion",Centurion,Test,Pakistan,South Africa,South Africa,field,South Africa,899,38,1401,233.5
1432218,2025-01-03,"Newlands, Cape Town",Cape Town,Test,South Africa,Pakistan,South Africa,bat,South Africa,1345,28,1987,331.17
1432231,2024-12-15,"Mangaung Oval, Bloemfontein",Bloemfontein,Test,England,South Africa,England,bat,England,976,38,1652,275.33
1433365,2024-08-07,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,Test,South Africa,West Indies,South Africa,bat,,964,28,1779,296.5
1433366,2024-08-15,"Providence Stadium, Guyana",Providence,Test,South Africa,West Indies,South Africa,bat,South Africa,772,40,1468,244.67
1433378,2024-11-22,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Test,West Indies,Bangladesh,Bangladesh,field,West Indies,1003,38,1969,328.17
1433379,2024-11-30,"Sabina Park, Kingston, Jamaica",Kingston,Test,Bangladesh,West Indies,Bangladesh,bat,Bangladesh,763,40,1498,249.67
1434290,2024-06-28,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Test,India,South Africa,India,bat,India,1279,26,2187,364.5
1439891,2024-09-19,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Test,India,Bangladesh,Bangladesh,field,India,1046,34,1596,266.0
1439892,2024-09-27,"Green Park, Kanpur",Kanpur,Test,Bangladesh,India,India,field,India,762,32,1047,174.5
1439896,2024-10-16,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Test,India,New Zealand,India,bat,New Zealand,1020,32,1509,251.5
1439897,2024-10-24,"Maharashtra Cricket Association Stadium, Pune",Pune,Test,New Zealand,India,New Zealand,bat,New Zealand,915,40,1535,255.83
1439898,2024-11-01,"Wankhede Stadium, Mumbai",Mumbai,Test,New Zealand,India,New Zealand,bat,New Zealand,793,40,1214,202.33
1442213,2024-08-21,Rawalpindi Cricket Stadium,Rawalpindi,Test,Pakistan,Bangladesh,Bangladesh,field,Bangladesh,1189,26,2070,345.0
1442214,2024-08-30,Rawalpindi Cricket Stadium,Rawalpindi,Test,Pakistan,Bangladesh,Bangladesh,field,Bangladesh,893,34,1608,268.0
1442215,2024-10-07,Multan Cricket Stadium,Multan,Test,Pakistan,England,Pakistan,bat,England,1599,26,2143,357.17
1442216,2024-10-15,Multan Cricket Stadium,Multan,Test,Pakistan,England,Pakistan,bat,Pakistan,1022,40,1714,285.67
1442217,2024-10-24,Rawalpindi Cricket Stadium,Rawalpindi,Test,England,Pakistan,England,bat,Pakistan,760,31,1238,206.33
1442218,2025-01-17,Multan Cricket Stadium,Multan,Test,Pakistan,West Indies,Pakistan,bat,Pakistan,647,40,1073,178.83
1442219,2025-01-25,Multan Cricket Stadium,Multan,Test,West Indies,Pakistan,West Indies,bat,West Indies,694,40,1198,199.67
1447096,2024-09-18,Galle International Stadium,Galle,Test,Sri Lanka,New Zealand,Sri Lanka,bat,Sri Lanka,1165,40,2108,351.33
1447097,2024-09-26,Galle International Stadium,Galle,Test,Sri Lanka,New Zealand,Sri Lanka,bat,Sri Lanka,1050,25,1717,286.17
1453293,2024-10-21,"Shere Bangla National Stadium, Mirpur",Dhaka,Test,Bangladesh,South Africa,Bangladesh,bat,South Africa,827,33,1457,242.83
1453294,2024-10-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Test,South Africa,Bangladesh,South Africa,bat,South Africa,872,26,1417,236.17
1459906,2025-01-29,Galle International Stadium,Galle,Test,Australia,Sri Lanka,Australia,bat,Australia,1066,26,1567,261.17
1459907,2025-02-06,Galle International Stadium,Galle,Test,Sri Lanka,Australia,Sri Lanka,bat,Australia,977,31,1744,290.67
1467700,2025-02-06,"Queens Sports Club, Bulawayo",Bulawayo,Test,Ireland,Zimbabwe,Ireland,bat,Ireland,1053,40,1950,325.0
1476409,2025-04-20,Sylhet International Cricket Stadium,Sylhet,Test,Bangladesh,Zimbabwe,Bangladesh,bat,Zimbabwe,893,37,1633,272.17
1476410,2025-04-28,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Test,Zimbabwe,Bangladesh,Zimbabwe,bat,Bangladesh,782,30,1600,266.67
207334,2005-04-21,Kensington Oval,Bridgetown,Test,West Indies,South Africa,West Indies,bat,South Africa,1010,29,1970,328.33
208321,2005-04-29,Antigua Recreation Ground,St John's,Test,South Africa,West Indies,South Africa,bat,,1462,17,2622,437.0
210366,2005-06-03,Riverside Ground,Chester-le-Street,Test,Bangladesh,England,England,field,England,867,23,1166,194.33
215253,2005-08-07,Harare Sports Club,Harare,Test,New Zealand,Zimbabwe,Zimbabwe,field,New Zealand,610,29,1031,171.83
216055,2005-08-15,Queens Sports Club,Bulawayo,Test,Zimbabwe,New Zealand,Zimbabwe,bat,New Zealand,922,30,1540,256.67
