match_type,batsman,batting_team,runs,balls,dismissals,strike_rate,team2
t20,Bakhtiar Tahiri,Bulgaria,141,152,6,92.76315789473685,Romania
t20,Baljinder Singh,Romania,6,9,1,66.66666666666666,Bulgaria
t20,Baljit Singh,Italy,58,54,5,107.40740740740742,Jersey
t20,Baseer Khan,Austria,12,12,2,100.0,Germany
t20,Bashir Ahmad,Switzerland,5,4,1,125.0,Malta
t20,Bashir Shah,Denmark,3,7,1,42.857142857142854,Norway
t20,Basil Hameed,United Arab Emirates,701,561,30,124.9554367201426,Ireland
t20,Basir Ahamad,Nepal,110,78,1,141.02564102564102,United Arab Emirates
t20,Basiru Jaye,Gambia,6,4,1,150.0,Eswatini
t20,Batool Fatima,Pakistan,30,45,5,66.66666666666666,West Indies
t20,Baz Aybui,Sweden,8,25,1,32.0,Denmark
t20,Bella Poon,Hong Kong,82,136,10,60.29411764705882,Scotland
t20,Ben Jones,Estonia,40,43,0,93.02325581395348,Cyprus
t20,Benjamin Constanzo,Chile,1,8,1,12.5,Mexico
t20,Bhumeshswar Jagroo,Bahamas,4,8,1,50.0,Argentina
t20,Bibina Baby,Malta,0,11,1,0.0,Belgium
t20,Bijeyata Kumari,Norway,9,59,5,15.254237288135593,Germany
t20,Bilal Aftab,Denmark,2,3,1,66.66666666666666,Norway
t20,Bilal Hassun,Uganda,64,65,10,98.46153846153847,Scotland
t20,Bilal Khan,Oman,27,50,4,54.0,Scotland
t20,Bilal Masud,Estonia,356,287,8,124.0418118466899,Cyprus
t20,Bilal Muhammad,Malta,159,90,8,176.66666666666666,Belgium
t20,Bilal Safdar,Norway,73,90,7,81.11111111111111,Germany
t20,Bilal Shah,Oman,1,1,0,100.0,Scotland
t20,Bilal Tahir,Kuwait,625,473,31,132.13530655391122,Malaysia
t20,Bilal Zalmai,Austria,520,366,17,142.07650273224044,Germany
t20,Bilawal Bhatti,Pakistan,23,15,2,153.33333333333334,West Indies
t20,Bipin Kumar,Qatar,5,12,2,41.66666666666667,United Arab Emirates
t20,Bismah Maroof,Pakistan,2259,2526,90,89.42992874109264,West Indies
t20,Bosco Tuyizere,Rwanda,91,122,9,74.59016393442623,Tanzania
t20,Breeze Ahir,Panama,102,134,8,76.11940298507463,Bahamas
t20,Bukhar Illikkal,Qatar,32,33,3,96.96969696969697,United Arab Emirates
t20,Busra Uca,Austria,35,105,4,33.33333333333333,Germany
t20,C Abel,Scotland,58,62,2,93.54838709677419,Ireland
t20,C Anayo,Uganda,1,1,0,100.0,Scotland
t20,C Atkins,United States of America,1,2,1,50.0,Canada
t20,C Aweko,Uganda,96,171,16,56.14035087719298,Scotland
t20,C Bah,Sierra Leone,128,116,10,110.34482758620689,Namibia
t20,C Bayraktar,Turkey,26,41,3,63.41463414634146,Serbia
t20,C Beckford,United States of America,0,3,1,0.0,Canada
t20,C Bisson,Jersey,100,72,7,138.88888888888889,Norway
t20,C Bogdanos,Greece,95,125,4,76.0,Romania
t20,C Boyle,Singapore,5,29,2,17.24137931034483,Qatar
t20,C Brennan,Jersey,229,190,11,120.52631578947368,Norway
t20,C Breteche,France,3,30,4,10.0,Germany
t20,C Brits,South Africa,72,70,3,102.85714285714285,Bangladesh
t20,C Brown,Belize,46,62,4,74.19354838709677,United States of America
t20,C Bull,Sierra Leone,119,158,8,75.31645569620254,Namibia
t20,C Campher,Ireland,875,705,39,124.11347517730495,Hong Kong
t20,C Carter,Hong Kong,53,59,3,89.83050847457628,Scotland
t20,C Cassell,Scotland,1,3,1,33.33333333333333,Ireland
t20,C Chatonzwa,Zimbabwe,16,19,2,84.21052631578947,India
t20,C Chatphaisan,Thailand,560,566,36,98.93992932862191,Ireland
t20,C Chete,Malawi,9,19,5,47.368421052631575,Namibia
t20,C Chukwuonye,Nigeria,22,54,6,40.74074074074074,Oman
t20,C Cirlig,Romania,8,22,2,36.36363636363637,Bulgaria
t20,C Crowe,Isle of Man,28,37,0,75.67567567567568,Guernsey
t20,C Cummings,Cook Islands,3,11,2,27.27272727272727,Fiji
t20,C Dickson,Cook Islands,164,199,11,82.41206030150754,Fiji
t20,C Elmsjoo,Sweden,0,2,1,0.0,Denmark
t20,C Floyd,Netherlands,24,25,1,96.0,Oman
t20,C Forbes,Eswatini,25,54,4,46.2962962962963,Zimbabwe
t20,C Forbes,Swaziland,84,89,5,94.3820224719101,Malawi
t20,C Forshaw,Guernsey,15,14,2,107.14285714285714,Germany
t20,C Green,Australia,260,178,9,146.06741573033707,Sri Lanka
t20,C Greenshields,Portugal,74,61,2,121.31147540983606,Gibraltar
t20,C Hartmann,Isle of Man,208,204,12,101.96078431372548,Guernsey
t20,C Hauptfleisch,Cayman Islands,69,90,5,76.66666666666667,United States of America
t20,C Henery,Isle of Man,99,99,6,100.0,Guernsey
t20,C Hinze,Japan,93,94,6,98.93617021276596,Papua New Guinea
t20,C Jennings,Guernsey,2,7,2,28.57142857142857,Germany
t20,C Jonker,South Africa,57,30,2,190.0,Bangladesh
t20,C Karunaratne,Sri Lanka,255,243,20,104.93827160493827,Australia
t20,C Kieswetter,England,526,474,23,110.9704641350211,South Africa
t20,C Kyewuta,Uganda,106,92,8,115.21739130434783,Scotland
t20,C Liebenberg,Isle of Man,1,1,1,100.0,Guernsey
t20,C Lokuge,Estonia,15,33,1,45.45454545454545,Cyprus
t20,C Madande,Zimbabwe,547,455,21,120.21978021978022,India
t20,C Magaia,Mozambique,252,354,20,71.1864406779661,Lesotho
t20,C Mahamalage,Italy,206,307,12,67.10097719869707,Jersey
t20,C Martin,Canada,25,25,2,100.0,Cayman Islands
t20,C Miles,Jersey,194,203,11,95.56650246305419,Norway
t20,C Milner,Guernsey,11,27,1,40.74074074074074,Germany
t20,C Moyo,Zimbabwe,0,1,1,0.0,India
t20,C Munoz-Mills,Spain,254,194,10,130.9278350515464,Portugal
t20,C Munro,New Zealand,1729,1134,55,152.46913580246914,Bangladesh
t20,C Murray,Ireland,38,45,7,84.44444444444444,Hong Kong
t20,C Murrombe,Mozambique,35,137,9,25.547445255474454,Lesotho
t20,C Mutasa,Zimbabwe,19,19,3,100.0,India
t20,C Muthoni,Kenya,171,267,17,64.04494382022472,Uganda
t20,C Namugenyi,Uganda,2,3,1,66.66666666666666,Scotland
t20,C Nunes,Portugal,41,34,2,120.58823529411764,Gibraltar
t20,C Ostergaard,Denmark,9,12,0,75.0,Norway
t20,C Outerbridge,Bermuda,0,4,1,0.0,United States of America
t20,C Pavely,England,9,8,2,112.5,South Africa
t20,C Pengkumta,Thailand,66,109,11,60.550458715596335,Ireland
t20,C Perry,Isle of Man,14,22,4,63.63636363636363,Guernsey
t20,C Piparo,Italy,133,100,1,133.0,Jersey
t20,C Potgieter,Portugal,102,82,5,124.39024390243902,Gibraltar
t20,C Pyle,Gibraltar,145,149,7,97.31543624161074,Portugal
t20,C Raack,Ireland,45,46,2,97.82608695652173,Hong Kong
t20,C Roberts,France,236,226,8,104.42477876106196,Germany
t20,C Rububagumya,Rwanda,552,691,40,79.88422575976846,Tanzania
t20,C Rumistrzewicz,Spain,18,29,4,62.06896551724138,Portugal
t20,C Sakariya,India,5,10,0,50.0,England
t20,C Sammut,Malta,0,6,2,0.0,Belgium
t20,C Sanda,Romania,1,13,1,7.6923076923076925,Bulgaria
t20,C Sewsunker,Saudi Arabia,27,57,5,47.368421052631575,United Arab Emirates
t20,C Smith,Isle of Man,17,16,3,106.25,Guernsey
t20,C Smith,Malaysia,10,13,2,76.92307692307693,Thailand
t20,C Sosa,Argentina,30,93,7,32.25806451612903,Brazil
t20,C Sridev,Singapore,47,64,5,73.4375,Qatar
t20,C Stephenson,Belize,3,16,3,18.75,United States of America
t20,C Sudarsanan,Malta,125,178,11,70.2247191011236,Belgium
t20,C Sutthiruang,Thailand,842,932,58,90.34334763948499,Ireland
t20,C Tear,Scotland,52,64,5,81.25,Ireland
t20,C Tlali,Lesotho,97,139,11,69.7841726618705,Malawi
t20,C Tommy,Vanuatu,169,197,13,85.78680203045685,Papua New Guinea
t20,C Trott,Bermuda,5,12,2,41.66666666666667,United States of America
t20,C Udekwe,Nigeria,30,35,4,85.71428571428571,Oman
t20,C Uwamahoro,Rwanda,214,273,15,78.3882783882784,Tanzania
t20,C Uwase,Rwanda,193,272,18,70.95588235294117,Tanzania
t20,C Viljoen,Namibia,68,71,4,95.77464788732394,Lesotho
t20,C Waiswa,Uganda,20,14,1,142.85714285714286,Scotland
t20,C Webster,Isle of Man,51,38,4,134.21052631578948,Guernsey
t20,C Wickramasinghe,Sri Lanka,14,11,1,127.27272727272727,Australia
t20,C Wijesinghe,Cyprus,2,5,1,40.0,Isle of Man
t20,C Wright,Cayman Islands,136,169,11,80.4733727810651,United States of America
t20,C Zavoiu,Romania,19,34,4,55.88235294117647,Bulgaria
t20,C Zhou,China,131,252,13,51.98412698412699,Hong Kong
t20,C Zhuwao,Zimbabwe,36,42,4,85.71428571428571,India
t20,C de Grandhomme,New Zealand,505,383,31,131.8537859007833,Bangladesh
t20,C de Lange,Netherlands,79,136,12,58.08823529411765,Oman
t20,CA Greloni,Argentina,7,29,3,24.137931034482758,Brazil
t20,CA Gurrey,New Zealand,19,28,2,67.85714285714286,Bangladesh
t20,CA Henry,West Indies,457,509,32,89.78388998035363,England
t20,CA Ingram,South Africa,210,165,9,127.27272727272727,Bangladesh
t20,CA Keita,Mali,47,86,9,54.65116279069767,Kenya
t20,CA Liyanage,Maldives,0,1,1,0.0,Thailand
t20,CA Lynn,Australia,291,232,14,125.43103448275863,Sri Lanka
t20,CA Soper,Papua New Guinea,119,147,10,80.95238095238095,Bangladesh
t20,CA Young,Ireland,70,97,13,72.16494845360825,Hong Kong
t20,CAH Stevenson,United States of America,13,19,2,68.42105263157895,Canada
t20,CAJ Meschede,Germany,174,114,4,152.63157894736844,Italy
t20,CAK Rajitha,Sri Lanka,31,61,2,50.81967213114754,Australia
t20,CAK Walton,West Indies,174,172,14,101.16279069767442,England
t20,CB Mpofu,Zimbabwe,35,43,4,81.3953488372093,India
t20,CB Ondoa,Cameroon,27,91,6,29.67032967032967,Sierra Leone
t20,CB Roposo,Mozambique,1,10,1,10.0,Lesotho
t20,CB Sole,Scotland,21,25,3,84.0,Ireland
t20,CBRLS Kumara,Sri Lanka,10,11,3,90.9090909090909,Australia
t20,CC Dalton,Ireland,14,36,4,38.88888888888889,Hong Kong
t20,CC Machado,Brazil,14,31,3,45.16129032258064,Nigeria
t20,CC van Slobbe,Netherlands,15,23,2,65.21739130434783,Oman
t20,CD Barnwell,West Indies,78,65,4,120.0,England
t20,CD Mboe,Cameroon,48,146,9,32.87671232876712,Sierra Leone
t20,CD McMillan,New Zealand,187,119,6,157.14285714285714,Bangladesh
t20,CD Wallace,Scotland,104,108,7,96.29629629629629,Ireland
t20,CD de Lange,Scotland,34,20,2,170.0,Ireland
t20,CE Coulter Reilly,Ireland,2,1,0,200.0,Hong Kong
t20,CE Dean,England,138,131,10,105.34351145038168,South Africa
t20,CE Jacob,Qatar,5,34,3,14.705882352941178,United Arab Emirates
t20,CE McConchie,New Zealand,100,99,6,101.01010101010101,Bangladesh
t20,CG Osborne,Croatia,11,25,1,44.0,Sweden
t20,CG Williams,Namibia,746,698,28,106.87679083094557,Lesotho
t20,CH Abeyratne,Singapore,10,37,6,27.027027027027028,Qatar
t20,CH Gayle,West Indies,1932,1479,68,130.6288032454361,England
t20,CH Morris,South Africa,133,106,11,125.47169811320755,Bangladesh
t20,CH van Koolwijk,Netherlands,49,71,10,69.01408450704226,Oman
t20,CI Manidom,Cameroon,12,34,2,35.294117647058826,Sierra Leone
t20,CJ Ana,Romania,9,26,3,34.61538461538461,Bulgaria
t20,CJ Anderson,New Zealand,485,363,21,133.60881542699724,Bangladesh
t20,CJ Anderson,United States of America,212,213,8,99.53051643192488,Canada
t20,CJ Bowes,New Zealand,187,161,11,116.14906832298138,Bangladesh
t20,CJ Boyce,Australia,4,7,1,57.14285714285714,Sri Lanka
t20,CJ Chibhabha,Zimbabwe,512,459,26,111.54684095860567,India
t20,CJ Dala,South Africa,19,29,1,65.51724137931035,Bangladesh
t20,CJ Delany,Gibraltar,210,205,7,102.4390243902439,Portugal
t20,CJ Dias,Kuwait,7,18,1,38.88888888888889,Malaysia
t20,CJ Ferguson,Australia,16,20,3,80.0,Sri Lanka
t20,CJ Gannon,United States of America,12,9,1,133.33333333333331,Canada
t20,CJ Green,Australia,2,3,0,66.66666666666666,Sri Lanka
t20,CJ Jordan,England,424,332,31,127.71084337349396,South Africa
t20,CJ Langford,Isle of Man,110,113,4,97.34513274336283,Guernsey
t20,CJ McKay,Australia,19,24,2,79.16666666666666,Sri Lanka
t20,CJ Metcalfe,Ireland,4,25,0,16.0,Hong Kong
t20,CJA Amini,Papua New Guinea,836,732,34,114.20765027322403,Bangladesh
t20,CJO Smith,Scotland,57,52,4,109.61538461538463,Ireland
t20,CJPF Kalugamage,Italy,18,24,2,75.0,Jersey
t20,CK Coventry,Zimbabwe,127,90,11,141.11111111111111,India
t20,CK Jasmat,Samoa,151,153,9,98.69281045751634,Vanuatu
t20,CK Kapugedera,Sri Lanka,675,589,31,114.60101867572156,Australia
t20,CK Langeveldt,South Africa,4,8,1,50.0,Bangladesh
t20,CL Cairns,New Zealand,3,14,2,21.428571428571427,Bangladesh
t20,CL Tryon,South Africa,1098,842,56,130.40380047505937,Bangladesh
t20,CL White,Australia,988,755,30,130.86092715231788,Sri Lanka
t20,CM Akachukwu,Nigeria,69,74,7,93.24324324324324,Oman
t20,CM Edwards,England,1090,1110,40,98.1981981981982,South Africa
t20,CM Gough,Germany,1084,1206,23,89.88391376451078,Italy
t20,CM Greechan,Jersey,148,238,11,62.18487394957983,Norway
t20,CM Rocca,Gibraltar,14,19,1,73.68421052631578,Portugal
t20,CM Saldanha,Oman,1,13,2,7.6923076923076925,Scotland
t20,CM Scott,Scotland,6,10,2,60.0,Ireland
t20,CM Wright,Scotland,14,19,1,73.68421052631578,Ireland
t20,CMA Shillington,Ireland,462,489,29,94.47852760736197,Hong Kong
t20,CMW Read,England,13,11,1,118.18181818181819,South Africa
t20,CN Ackermann,Netherlands,515,464,21,110.99137931034481,Oman
t20,CN Greaves,Scotland,258,258,13,100.0,Ireland
t20,CN Kakuru,Uganda,136,135,13,100.74074074074073,Scotland
t20,CN Messina,Cameroon,5,31,4,16.129032258064516,Sierra Leone
t20,CN Nation,West Indies,537,623,33,86.19582664526484,England
t20,CN Onwuzulike,Nigeria,222,227,17,97.79735682819384,Oman
t20,CNIM Joyce,Ireland,419,523,25,80.11472275334609,Hong Kong
t20,CO Obuya,Kenya,1439,1243,44,115.76830249396622,Uganda
t20,CP Jack,West Indies,18,22,1,81.81818181818183,England
t20,CP Rizwan,United Arab Emirates,252,230,10,109.56521739130434,Ireland
t20,CP Schofield,England,24,21,2,114.28571428571428,South Africa
t20,CP Turkich,Croatia,107,191,9,56.02094240837696,Sweden
t20,CPPM Sadun,Cyprus,255,297,13,85.85858585858585,Isle of Man
t20,CR Brathwaite,West Indies,289,267,19,108.23970037453184,England
t20,CR Ervine,Zimbabwe,1423,1382,59,102.96671490593343,India
t20,CR Foggo,Bermuda,6,11,1,54.54545454545454,United States of America
t20,CR Pagydyala,United States of America,168,214,5,78.50467289719626,Canada
t20,CR Richards,St Helena,12,19,4,63.1578947368421,Lesotho
t20,CR Seneviratna,Sri Lanka,36,53,4,67.9245283018868,Australia
t20,CR Seneviratna,United Arab Emirates,309,349,18,88.53868194842407,Ireland
t20,CR Suryawanshi,Singapore,4,8,2,50.0,Qatar
t20,CR Woakes,England,147,121,8,121.48760330578511,South Africa
t20,CRD Fernando,Sri Lanka,25,28,5,89.28571428571429,Australia
t20,CS Baugh,West Indies,10,12,2,83.33333333333334,England
t20,CS Fraser,West Indies,31,68,4,45.588235294117645,England
t20,CS MacLeod,Scotland,930,861,41,108.01393728222996,Ireland
t20,CS Martin,New Zealand,5,6,0,83.33333333333334,Bangladesh
t20,CS Mugeri-Tiripano,Zimbabwe,944,892,37,105.82959641255604,India
t20,CS Nascimento,Brazil,62,112,8,55.35714285714286,Nigeria
t20,CSN Mbelel,Cameroon,0,2,1,0.0,Sierra Leone
t20,CT Dhururu,Zimbabwe,274,377,21,72.67904509283821,India
t20,CT McNally,Gibraltar,84,156,6,53.84615384615385,Portugal
t20,CT Mumba,Zimbabwe,39,44,3,88.63636363636364,India
t20,CT Mutombodzi,Zimbabwe,113,124,11,91.12903225806451,India
t20,CU Jayasinghe,Sri Lanka,49,49,2,100.0,Australia
t20,CV Anto,Kuwait,765,515,30,148.54368932038835,Malaysia
t20,CV Harrison,Gibraltar,2,4,0,50.0,Portugal
t20,CV Varun,India,1,6,2,16.666666666666664,England
t20,CW Perchard,Jersey,72,77,11,93.5064935064935,Norway
t20,Cai Yuzhi,China,62,128,7,48.4375,Hong Kong
t20,Camila Valdes,Chile,0,24,2,0.0,Mexico
t20,Chado Om,Bhutan,24,48,4,50.0,Maldives
t20,Chan Ka Man,Hong Kong,60,121,12,49.586776859504134,Scotland
t20,Chan Sau Har,Hong Kong,4,12,1,33.33333333333333,Scotland
t20,Charanjeet Singh,Italy,8,9,0,88.88888888888889,Jersey
t20,Chare Smith,Bermuda,0,1,0,0.0,United States of America
t20,Chaudhary Akram,Norway,46,62,2,74.19354838709677,Germany
t20,Chaya Mughal,United Arab Emirates,448,598,31,74.91638795986621,Ireland
t20,Chayanisa Phengpaen,Thailand,4,1,0,400.0,Ireland
t20,Chen Xinyu,China,3,15,1,20.0,Hong Kong
t20,Chen Yue,China,50,90,4,55.55555555555556,Hong Kong
t20,Chen Zhuo Yue,China,36,65,5,55.38461538461539,Hong Kong
t20,Chinyenum George,Nigeria,3,5,1,60.0,Oman
t20,Chirag Suri,United Arab Emirates,740,654,28,113.14984709480123,Ireland
t20,Choudhry Md Imran,Saudi Arabia,2,3,2,66.66666666666666,United Arab Emirates
t20,Choudry Share Ali,Sweden,176,102,5,172.54901960784315,Denmark
t20,Christina Baret,Malaysia,79,192,12,41.14583333333333,Thailand
t20,Cihan Altun,Turkey,4,2,1,200.0,Serbia
t20,Constanza Oyarce,Chile,0,5,2,0.0,Mexico
t20,Constanza Vergara,Chile,0,7,1,0.0,Mexico
t20,Cynthia Konadu,Ghana,0,19,1,0.0,Namibia
t20,D Abeyrathna,Norway,320,362,14,88.39779005524862,Germany
t20,D Ahir,Panama,22,23,3,95.65217391304348,Bahamas
t20,D Ajekun,Nigeria,348,485,27,71.75257731958763,Oman
t20,D Berthe,Mali,0,3,2,0.0,Kenya
t20,D Bhaskara,Bahrain,13,55,4,23.636363636363637,Qatar
t20,D Bhatta,Nepal,84,79,10,106.32911392405062,United Arab Emirates
t20,D Birrell,Jersey,14,17,2,82.35294117647058,Norway
t20,D Bishoo,West Indies,17,30,2,56.666666666666664,England
t20,D Bourne,Turks and Caicos Island,3,6,1,50.0,Mexico
t20,D Brevis,South Africa,5,7,2,71.42857142857143,Bangladesh
t20,D Brown,Australia,8,5,0,160.0,Sri Lanka
t20,D Busingye,Uganda,112,149,3,75.16778523489933,Scotland
t20,D Cato,Cayman Islands,30,61,3,49.18032786885246,United States of America
t20,D Cleaver,New Zealand,122,104,6,117.3076923076923,Bangladesh
t20,D Dawa,Bhutan,3,7,0,42.857142857142854,Maldives
t20,D Devnarain,South Africa,44,51,4,86.27450980392157,Bangladesh
t20,D Dewald,Belgium,60,89,4,67.41573033707866,Luxembourg
t20,D Dhingra,United States of America,463,540,21,85.74074074074073,Canada
t20,D Dlamini,Eswatini,15,42,9,35.714285714285715,Zimbabwe
t20,D Doyle-Calle,Spain,570,461,22,123.64425162689805,Portugal
t20,D Dzimau,Malawi,1,2,0,50.0,Namibia
t20,D Faletar,Croatia,4,15,2,26.666666666666668,Sweden
t20,D Ferreira,South Africa,79,50,4,158.0,Bangladesh
t20,D Finau,Samoa,18,10,2,180.0,Vanuatu
t20,D Foerster,Namibia,127,184,11,69.02173913043478,Lesotho
t20,D Foxcroft,New Zealand,88,81,4,108.64197530864197,Bangladesh
t20,D Ganesh,Costa Rica,58,84,6,69.04761904761905,Mexico
t20,D Ganga,West Indies,26,31,2,83.87096774193549,England
t20,D Gangwani,Sweden,26,29,0,89.65517241379311,Denmark
t20,D Gim,Nigeria,64,128,10,50.0,Oman
t20,D Golechha,Denmark,4,16,2,25.0,Norway
t20,D Gumyusenge,Rwanda,168,194,13,86.5979381443299,Tanzania
t20,D Hannema,Netherlands,116,139,4,83.45323741007195,Oman
t20,D Hardware,Turks and Caicos Island,9,27,1,33.33333333333333,Mexico
t20,D Hazell,England,92,109,10,84.40366972477065,South Africa
t20,D Hemalatha,India,276,256,16,107.8125,England
t20,D Heyliger,Canada,352,216,15,162.96296296296296,Cayman Islands
t20,D Issiaka,Ivory Coast,4,40,3,10.0,St Helena
t20,D Jakiel,Malawi,62,78,3,79.48717948717949,Namibia
t20,D Jamyansuren,Mongolia,13,67,4,19.402985074626866,Indonesia
t20,D Jansen,Isle of Man,89,102,6,87.25490196078431,Guernsey
t20,D Johnson,Cayman Islands,30,42,6,71.42857142857143,United States of America
t20,D Johnson,Switzerland,27,37,3,72.97297297297297,Malta
t20,D Joseph,West Indies,38,93,7,40.86021505376344,England
t20,D Kalvin,Seychelles,74,104,4,71.15384615384616,Ghana
t20,D Kansonkho,Malawi,317,361,14,87.81163434903047,Namibia
t20,D Kataina,Cook Islands,38,83,4,45.78313253012048,Fiji
t20,D Kegasitswe,Botswana,5,11,0,45.45454545454545,Lesotho
t20,D Khanal,Nepal,31,36,3,86.11111111111111,United Arab Emirates
t20,D Klein,Germany,123,101,12,121.78217821782178,Italy
t20,D Koralalage,Cyprus,11,20,0,55.00000000000001,Isle of Man
t20,D Long Martinez,Spain,83,58,2,143.10344827586206,Portugal
t20,D Madushanka,Sri Lanka,1,5,3,20.0,Australia
t20,D Maisuria,Botswana,48,70,6,68.57142857142857,Lesotho
t20,D Marks,Malta,30,34,4,88.23529411764706,Belgium
t20,D Marsic,Croatia,105,171,8,61.40350877192983,Sweden
t20,D Matla,Slovenia,12,39,3,30.76923076923077,Bulgaria
t20,D Mauro,Argentina,17,26,0,65.38461538461539,Brazil
t20,D McGahey,Canada,118,134,6,88.05970149253731,Cayman Islands
t20,D Mehtani,Czech Republic,4,16,3,25.0,Luxembourg
t20,D Mogan,Malaysia,2,8,1,25.0,Thailand
t20,D Mongia,India,38,45,2,84.44444444444444,England
t20,D Muhumuza,Uganda,247,258,11,95.73643410852713,Scotland
t20,D Mukarurangwa,Rwanda,62,100,4,62.0,Tanzania
t20,D Mullen,Guernsey,4,5,1,80.0,Germany
t20,D Murphy,Isle of Man,15,14,1,107.14285714285714,Guernsey
t20,D Murphy,Scotland,20,21,1,95.23809523809523,Ireland
t20,D Mutu,Turkey,0,3,0,0.0,Serbia
t20,D Myers,Zimbabwe,430,338,19,127.21893491124261,India
t20,D Nanayakkara,Italy,275,267,17,102.99625468164794,Jersey
t20,D Nath,Nepal,15,12,2,125.0,United Arab Emirates
t20,D Ndikubwimana,Rwanda,787,1051,50,74.88106565176022,Tanzania
t20,D Ndipo,Malawi,27,29,1,93.10344827586206,Namibia
t20,D Nikolov,Bulgaria,90,111,13,81.08108108108108,Romania
t20,D Njoroge,Kenya,227,269,8,84.38661710037175,Uganda
t20,D Norotam,Portugal,237,176,9,134.6590909090909,Gibraltar
t20,D Padikkal,India,38,38,2,100.0,England
t20,D Panda,Mexico,49,33,1,148.4848484848485,Argentina
t20,D Parashar,United Arab Emirates,86,73,5,117.8082191780822,Ireland
t20,D Paterson,South Africa,5,2,1,250.0,Bangladesh
t20,D Pavelic,Croatia,32,61,3,52.459016393442624,Sweden
t20,D Polpitiya,Eswatini,0,1,1,0.0,Zimbabwe
t20,D Prakas,Singapore,0,1,1,0.0,Qatar
t20,D Pretorius,South Africa,261,166,12,157.2289156626506,Bangladesh
t20,D Ramdin,West Indies,574,502,33,114.34262948207173,England
t20,D Ravu,Papua New Guinea,22,27,3,81.48148148148148,Bangladesh
t20,D Rawat,Costa Rica,96,100,7,96.0,Mexico
t20,D Robson,Estonia,29,46,4,63.04347826086957,Cyprus
t20,D Ruynekova,Bulgaria,67,117,5,57.26495726495726,Romania
t20,D Sabir,Bermuda,138,134,12,102.98507462686568,United States of America
t20,D Samarawickrama,Italy,15,27,3,55.55555555555556,Jersey
t20,D Saxena,Canada,236,270,14,87.4074074074074,Cayman Islands
t20,D Sheeli,Kuwait,23,17,2,135.29411764705884,Malaysia
t20,D Simpson,Cook Islands,4,5,1,80.0,Fiji
t20,D Siva Kumar,United States of America,7,14,1,50.0,Canada
t20,D St Ange,Turks and Caicos Island,17,26,3,65.38461538461539,Mexico
t20,D Staddon,Brazil,33,70,4,47.14285714285714,Nigeria
t20,D Suzuki,Japan,358,354,22,101.12994350282484,Papua New Guinea
t20,D Teinaki,Cook Islands,36,40,3,90.0,Fiji
t20,D Traore,Mali,10,23,3,43.47826086956522,Kenya
t20,D Tucker,South Africa,50,73,5,68.4931506849315,Bangladesh
t20,D Uwimana,Rwanda,47,71,2,66.19718309859155,Tanzania
t20,D Visser,Samoa,265,138,5,192.02898550724638,Vanuatu
t20,D Wabwire,Uganda,13,9,2,144.44444444444443,Scotland
t20,D Wangmo,Bhutan,478,690,23,69.27536231884058,Maldives
t20,D Weston,Germany,19,18,2,105.55555555555556,Italy
t20,D Wheatley,Bahamas,103,136,11,75.73529411764706,Argentina
t20,D Wiese,Namibia,509,391,18,130.17902813299233,Lesotho
t20,D Wiese,South Africa,92,77,6,119.48051948051948,Bangladesh
t20,D Wotu,Vanuatu,19,16,2,118.75,Papua New Guinea
t20,D Wulandari,Indonesia,138,145,5,95.17241379310344,Japan
t20,D Young,St Helena,18,21,4,85.71428571428571,Lesotho
t20,D la Cock,Namibia,98,87,5,112.64367816091954,Lesotho
t20,D van Deventer,Netherlands,93,113,6,82.30088495575221,Oman
t20,D van Niekerk,South Africa,1548,1680,51,92.14285714285714,Bangladesh
t20,DA Blignaut,Germany,362,406,20,89.16256157635468,Italy
t20,DA Galia,Singapore,85,232,18,36.637931034482754,Qatar
t20,DA Mehta,Tanzania,19,19,2,100.0,Uganda
t20,DA Miller,ICC World XI,41,38,2,107.89473684210526,
t20,DA Miller,South Africa,2544,1866,77,136.33440514469453,Bangladesh
t20,DA Rankin,Ireland,15,17,1,88.23529411764706,Hong Kong
t20,DA Sasrikayoni,Indonesia,15,33,0,45.45454545454545,Japan
t20,DA Warner,Australia,3254,2361,99,137.82295637441763,Sri Lanka
t20,DAJ Bracewell,New Zealand,126,96,6,131.25,Bangladesh
t20,DAL Paramitha,Indonesia,15,36,3,41.66666666666667,Japan
t20,DAP Darrell,Bermuda,75,89,7,84.26966292134831,United States of America
t20,DAS Gunaratne,Sri Lanka,225,183,9,122.95081967213115,Australia
t20,DB Loic,Cameroon,60,80,12,75.0,Sierra Leone
t20,DB Sharma,India,1062,1053,45,100.85470085470085,England
t20,DBL Powell,West Indies,1,1,0,100.0,England
t20,DC Delany,Ireland,0,1,1,0.0,Hong Kong
t20,DC Drakes,West Indies,15,21,5,71.42857142857143,England
t20,DC Smith,Philippines,404,400,24,101.0,Vanuatu
t20,DC Stovell,Bermuda,198,197,10,100.50761421319795,United States of America
t20,DC Thomas,West Indies,51,54,6,94.44444444444444,England
t20,DDP D'Silva,United Arab Emirates,91,111,3,81.98198198198197,Ireland
t20,DE Bernard,West Indies,1,1,0,100.0,England
t20,DE Bollinger,Australia,1,1,0,100.0,Sri Lanka
t20,DE Budge,Scotland,60,66,4,90.9090909090909,Ireland
t20,DE Burgess,Samoa,10,24,3,41.66666666666667,Vanuatu
t20,DE Martel,Guernsey,4,9,1,44.44444444444444,Germany
t20,DE Roache,Samoa,106,76,3,139.4736842105263,Vanuatu
