match_type,batsman,matches,innings,runs,balls_faced,fours,sixes,dismissals,strike_rate
t20,E Haven,4,2,14,47,0,0,3,29.78723404255319
t20,E Henry,1,1,1,4,0,0,1,25.0
t20,E Iloku,21,2,335,459,32,0,20,72.98474945533769
t20,E Isaneez,2,2,8,13,0,0,0,61.53846153846154
t20,E Jabarkhel,7,2,41,46,5,0,4,89.13043478260869
t20,E Kahamker,3,2,47,41,4,1,3,114.6341463414634
t20,E Kallous,4,2,8,39,0,0,1,20.51282051282051
t20,E Kamara,12,2,170,264,14,0,9,64.39393939393939
t20,E Karimi,4,2,6,19,0,0,3,31.57894736842105
t20,E Khaliunaa,6,2,12,45,0,0,6,26.666666666666668
t20,E Kubwimana,13,2,32,42,2,0,8,76.19047619047619
t20,E Kuchey,2,1,14,19,0,1,1,73.68421052631578
t20,E Kuncova,8,2,25,75,0,0,4,33.33333333333333
t20,E Kusuda-Nairn,4,2,12,32,0,0,3,37.5
t20,E Kuyumcu,3,2,17,48,1,0,4,35.41666666666667
t20,E Laini,1,1,6,10,0,0,1,60.0
t20,E Lewis,53,2,1467,976,113,113,50,150.30737704918033
t20,E Marx,5,2,25,27,4,0,4,92.5925925925926
t20,E Mathew,22,2,219,245,11,6,19,89.38775510204081
t20,E Miller,1,1,9,7,2,0,1,128.57142857142858
t20,E Millington,1,1,2,6,0,0,1,33.33333333333333
t20,E Moiane,5,1,65,72,6,2,5,90.27777777777779
t20,E Munkhbat,1,1,0,6,0,0,1,0.0
t20,E Niyomugabo,35,2,317,331,18,11,33,95.77039274924472
t20,E Ochieng,3,1,18,19,1,1,2,94.73684210526315
t20,E Otgonbayar,7,2,23,64,0,0,7,35.9375
t20,E Otieno,10,2,16,37,0,0,6,43.24324324324324
t20,E Packard,5,2,45,61,3,1,6,73.77049180327869
t20,E Prokic,3,2,10,42,0,0,2,23.809523809523807
t20,E Rukiriza,29,2,129,191,6,3,22,67.5392670157068
t20,E Samson,2,1,3,3,0,0,1,100.0
t20,E Sandy,18,2,145,240,13,0,20,60.416666666666664
t20,E Schiferli,2,1,7,15,0,0,1,46.666666666666664
t20,E Sebareme,40,2,356,368,22,11,34,96.73913043478261
t20,E Simeon,1,1,0,4,0,0,1,0.0
t20,E Solomon,8,2,229,217,24,0,7,105.52995391705069
t20,E Thelander,8,2,78,141,5,0,6,55.319148936170215
t20,E Toguchi-Quinn,10,2,26,62,1,0,5,41.935483870967744
t20,E Tzanavari,1,1,0,1,0,0,1,0.0
t20,E Ul Haq,9,2,70,117,6,1,10,59.82905982905983
t20,E Ungerman,6,2,10,24,2,0,2,41.66666666666667
t20,E Van Zyl,35,2,263,369,14,8,29,71.27371273712737
t20,E Vukusic,4,2,197,204,21,0,3,96.56862745098039
t20,E Wachira,30,2,346,522,25,0,26,66.28352490421456
t20,E Waithaka,2,2,7,31,0,0,1,22.58064516129032
t20,E Walker,4,1,3,19,0,0,0,15.789473684210526
t20,E de Souza,4,2,58,98,7,0,4,59.183673469387756
t20,EA Burns,1,1,30,19,6,0,0,157.89473684210526
t20,EA Osborne,9,2,40,46,4,0,7,86.95652173913044
t20,EA Perry,90,2,1857,1589,173,43,59,116.86595342983009
t20,EAJ Richardson,40,2,565,560,64,4,33,100.89285714285714
t20,EAS Ferrary,8,2,128,158,12,0,7,81.0126582278481
t20,EB Knowles,4,2,50,61,6,0,3,81.9672131147541
t20,EB Ringera,10,2,21,37,1,0,7,56.75675675675676
t20,EC Bargna,1,1,1,2,0,0,0,50.0
t20,EC Joyce,13,2,353,380,27,5,10,92.89473684210526
t20,EC Muller,2,2,0,3,0,0,2,0.0
t20,EC Perry,10,2,59,77,4,0,8,76.62337662337663
t20,EC Rainsford,1,1,1,2,0,0,0,50.0
t20,ECB Moore,1,1,3,8,0,0,0,37.5
t20,ED Silva,7,2,166,93,10,15,7,178.49462365591398
t20,EE Corder,2,2,0,5,0,0,2,0.0
t20,EF Beard,14,2,201,180,20,5,11,111.66666666666667
t20,EFB Estrada,3,2,40,72,6,0,4,55.55555555555556
t20,EGS Kana,9,2,15,63,0,0,9,23.809523809523807
t20,EH Hutchinson,1,1,16,8,3,0,1,200.0
t20,EH Rendler,6,2,61,68,6,2,6,89.70588235294117
t20,EHSN Silva,2,1,16,23,1,0,0,69.56521739130434
t20,EJ Carson,10,2,29,42,2,0,5,69.04761904761905
t20,EJ Tice,9,2,51,84,4,0,7,60.71428571428571
t20,EJ Villani,47,2,1188,1020,153,11,39,116.47058823529413
t20,EJB Miles,7,2,20,26,2,0,3,76.92307692307693
t20,EJCLRC Rainford-Brent,1,1,23,17,1,0,0,135.29411764705884
t20,EJG Morgan,104,3,2443,1838,185,120,81,132.91621327529924
t20,EK Hubbard,6,2,47,75,1,0,3,62.66666666666667
t20,EL Arlott,1,1,2,2,0,0,0,100.0
t20,EL Bartram,17,2,371,353,38,7,15,105.09915014164307
t20,EL Watson,16,2,99,160,8,0,12,61.875
t20,ELC Flanagan,3,1,26,41,3,0,3,63.41463414634146
t20,EM Bermingham,7,2,27,24,2,0,6,112.5
t20,EMA McLeod,3,2,59,64,4,0,4,92.1875
t20,EMC Fowler,6,2,28,64,0,0,3,43.75
t20,EMDY Munaweera,13,2,215,172,25,7,12,125.0
t20,EMKNH Senavirathna,4,2,16,17,2,0,4,94.11764705882352
t20,EN Lynch,29,2,121,150,12,0,19,80.66666666666666
t20,EP Thompson,1,1,1,1,0,0,0,100.0
t20,ER Oza,83,2,2268,2084,256,47,78,108.82917466410748
t20,ES Grammenou,2,1,3,23,0,0,2,13.043478260869565
t20,ES Szwarczynski,7,2,96,112,9,0,5,85.71428571428571
t20,ET Williams,3,1,41,52,1,1,2,78.84615384615384
t20,EU Kejarukua,4,2,6,14,0,0,3,42.857142857142854
t20,Eashal Ibrahim,3,2,0,28,0,0,3,0.0
t20,Edward Taylor,2,1,17,59,1,0,2,28.8135593220339
t20,Ehsan Khan,44,2,315,303,16,13,26,103.96039603960396
t20,Ehsan Nawaz,2,1,9,6,2,0,1,150.0
t20,Elan Talker,1,1,4,3,0,0,0,133.33333333333331
t20,Elias Hasan,4,2,22,26,2,1,3,84.61538461538461
t20,Elias Sunny,2,2,6,4,1,0,1,150.0
t20,Elizabeth Annor,1,1,8,12,1,0,1,66.66666666666666
t20,Ellen Asante,1,1,0,2,0,0,1,0.0
t20,Emaan Ejaz,5,2,4,39,0,0,5,10.256410256410255
t20,Eman Asim,9,2,183,241,17,1,8,75.93360995850622
t20,Emilia Toro,2,1,1,19,0,0,1,5.263157894736842
t20,Emily Merrien,1,1,0,1,0,0,1,0.0
t20,Emily Sirs,2,2,11,20,1,0,0,55.00000000000001
t20,Emma Patel,8,2,49,73,4,0,3,67.12328767123287
t20,Emmanuella Nyaaba,1,1,0,1,0,0,1,0.0
t20,Emran Shahbakhsh,1,1,2,2,0,0,0,100.0
t20,Emylia Eliani,1,1,1,7,0,0,1,14.285714285714285
t20,Eri Iko,3,1,31,50,2,0,4,62.0
t20,Eric Phiri,2,1,7,13,0,0,2,53.84615384615385
t20,Erika Oda,24,3,461,518,57,1,21,88.996138996139
t20,Esperanza Rubio,2,1,0,17,0,0,2,0.0
t20,Ezgi Nur Kilic,4,2,23,50,2,0,4,46.0
t20,F Achelam,22,2,169,172,9,10,14,98.25581395348837
t20,F Akankwasa,17,2,114,119,12,2,12,95.7983193277311
t20,F Baleri,7,2,69,94,6,0,5,73.40425531914893
t20,F Bangur,1,1,0,1,0,0,0,0.0
t20,F Banunaek,24,2,239,324,16,4,18,73.76543209876543
t20,F Behardien,30,2,518,416,37,16,17,124.51923076923077
t20,F Bulpitt,2,1,10,22,0,0,2,45.45454545454545
t20,F Cagnewa,2,2,25,43,0,0,2,58.139534883720934
t20,F Campbell,7,2,50,76,4,1,7,65.78947368421053
t20,F Chipare,3,2,5,8,0,0,0,62.5
t20,F Choudary,1,1,0,1,0,0,0,0.0
t20,F Clarke,4,1,12,25,0,1,3,48.0
t20,F Conteh,8,2,84,157,3,0,5,53.503184713375795
t20,F Copley,1,1,0,2,0,0,1,0.0
t20,F Damiao Couana,18,2,587,457,62,21,16,128.44638949671773
t20,F Eseigbe,20,2,120,311,8,0,20,38.58520900321543
t20,F Fyneface,1,1,0,1,0,0,1,0.0
t20,F Guirrugo,5,2,22,75,3,0,4,29.333333333333332
t20,F Hand,8,2,27,29,4,0,5,93.10344827586206
t20,F Irakoze,8,2,29,39,2,0,6,74.35897435897436
t20,F Khaliq,5,2,62,54,7,0,3,114.81481481481481
t20,F Kuenburg,3,1,67,70,7,0,2,95.71428571428572
t20,F Malefula,3,2,28,53,0,0,3,52.83018867924528
t20,F Malotutoatasi,1,1,1,4,0,0,0,25.0
t20,F Mutizwa,3,2,38,36,3,0,2,105.55555555555556
t20,F Mutua,5,2,16,23,0,1,5,69.56521739130434
t20,F Najjumba,8,2,103,130,7,0,6,79.23076923076923
t20,F Nsubuga,20,2,170,161,9,10,11,105.59006211180125
t20,F Odhiambo,11,2,23,64,2,0,3,35.9375
t20,F Overdijk,28,2,173,275,8,0,21,62.909090909090914
t20,F Parkinson,1,1,2,4,0,0,1,50.0
t20,F Pessima,4,2,31,51,2,0,3,60.78431372549019
t20,F Pieters,1,1,0,2,0,0,1,0.0
t20,F Samanyika,23,2,263,526,21,0,23,50.0
t20,F Sisifo,7,2,101,159,7,1,5,63.52201257861635
t20,F Song,8,2,67,99,4,0,6,67.67676767676768
t20,F Stoman,14,2,128,177,5,4,10,72.31638418079096
t20,F Suluoto,10,2,129,135,7,7,8,95.55555555555556
t20,F Tanguy,8,2,49,90,3,0,9,54.44444444444444
t20,F Thorpe,1,1,0,1,0,0,1,0.0
t20,F Tunnicliffe,11,2,111,149,12,0,8,74.49664429530202
t20,F du Plessis,49,2,1487,1141,133,49,43,130.32427695004384
t20,FA Allen,26,2,267,197,16,21,19,135.53299492385787
t20,FA Cossa,15,2,250,235,24,13,10,106.38297872340425
t20,FA Klokker,6,2,48,46,4,0,2,104.34782608695652
t20,FA Sargent,1,1,9,10,0,0,0,90.0
t20,FA Zavala,10,2,77,151,5,0,10,50.993377483443716
t20,FC Ellingworth,1,1,0,7,0,0,0,0.0
t20,FC Jonas,6,2,12,35,0,0,1,34.285714285714285
t20,FC Wilson,22,2,323,330,22,2,16,97.87878787878788
t20,FE Carava,5,2,29,67,1,0,5,43.28358208955223
t20,FEM Van Arkel,1,1,3,13,0,0,1,23.076923076923077
t20,FFJ Heo,6,2,20,36,0,1,5,55.55555555555556
t20,FFZ Nhaduate,4,2,18,35,1,0,3,51.42857142857142
t20,FG Kemp,15,2,145,118,14,5,9,122.88135593220339
t20,FH Allen,51,2,1285,818,113,89,52,157.09046454767724
t20,FH Edwards,6,2,11,14,1,0,1,78.57142857142857
t20,FJ Klaassen,14,2,45,54,2,0,10,83.33333333333334
t20,FJ Mpegna,8,2,23,44,2,1,6,52.27272727272727
t20,FL Mackay,13,2,222,234,23,2,10,94.87179487179486
t20,FL Patel,8,2,75,75,9,2,9,100.0
t20,FL Reifer,1,1,22,20,2,1,1,110.00000000000001
t20,FLV Pula,2,2,25,47,3,0,1,53.191489361702125
t20,FN Walsh,1,1,1,2,0,0,0,50.0
t20,FO Kibasu,24,2,651,633,82,0,20,102.84360189573461
t20,FR Davies,1,1,1,1,0,0,0,100.0
t20,Fahad Tariq,4,2,19,26,1,1,4,73.07692307692307
t20,Faheem Ashraf,34,2,321,250,19,19,25,128.4
t20,Faheem Nazir,17,2,677,471,77,22,16,143.73673036093416
t20,Faheem Nellancheri,10,2,128,94,11,6,9,136.17021276595744
t20,Fahima Khatun,49,2,353,378,29,1,31,93.38624338624338
t20,Faisal Javed,4,1,54,27,8,3,4,200.0
t20,Faisal Khan,43,2,1264,776,131,75,38,162.88659793814432
t20,Faisal Mehmood,2,1,33,26,5,1,2,126.92307692307692
t20,Faisal Mubashir,20,2,428,435,33,6,11,98.39080459770115
t20,Faisal Raza,3,2,59,53,4,2,2,111.32075471698113
t20,Faizal Salehji,1,1,2,2,0,0,1,100.0
t20,Faizan Asif,5,1,52,49,5,2,5,106.12244897959184
t20,Faizan Mumtaz,3,1,6,15,0,0,4,40.0
t20,Fakhar Zaman,83,2,1814,1401,169,75,81,129.47894361170594
t20,Fakhrul Mohon,2,1,8,9,0,1,2,88.88888888888889
t20,Fanyan Mughal,23,2,279,276,23,14,22,101.08695652173914
t20,Fareeha Mehmood,2,2,7,19,0,0,3,36.84210526315789
t20,Fargana Hoque,56,2,952,1139,83,5,48,83.5820895522388
t20,Farhad Reza,8,2,65,89,3,2,7,73.03370786516854
t20,Farhan Ahmed,1,1,4,8,0,0,1,50.0
t20,Farial Zia Safdar,2,2,0,3,0,0,2,0.0
t20,Fariha Trisna,6,2,5,21,0,0,2,23.809523809523807
t20,Farzan Afzal,4,2,121,124,8,6,3,97.58064516129032
t20,Fathimath Anaal,2,1,0,16,0,0,2,0.0
t20,Fathimath Malha,3,1,4,28,0,0,3,14.285714285714285
t20,Fatima Amir,3,2,5,19,0,0,2,26.31578947368421
t20,Fatima Sana,28,2,380,340,38,8,18,111.76470588235294
t20,Fawad Ahmed,1,1,3,5,0,0,0,60.0
t20,Fawad Alam,16,2,189,167,6,7,11,113.17365269461077
t20,Fayaz Khan,9,2,140,78,9,12,6,179.4871794871795
t20,Fayaz Mohammad,3,2,21,18,3,0,3,116.66666666666667
t20,Fayyaz Ahmed,1,1,11,12,2,0,1,91.66666666666666
t20,Fayyaz Butt,19,2,147,149,11,4,9,98.65771812080537
t20,Fazil Muhammad,4,2,29,46,1,0,3,63.04347826086957
t20,Fazil Rahman,5,2,7,16,1,0,3,43.75
t20,Festus Benn,15,2,176,251,17,1,10,70.1195219123506
t20,Fiaz Ahmed,27,2,592,529,40,24,21,111.90926275992439
t20,Firas Hussain,7,2,100,92,13,1,7,108.69565217391303
t20,Fitri Sham,19,2,115,125,4,7,15,92.0
t20,Fiza,15,2,246,365,28,0,14,67.3972602739726
t20,Florencia Martinez,2,1,0,28,0,0,2,0.0
t20,Franchesca Moya,2,1,0,5,0,0,2,0.0
t20,Franz Bur,1,1,2,7,0,0,0,28.57142857142857
t20,G Anujin,9,2,23,62,2,0,9,37.096774193548384
t20,G Axtell,1,1,0,2,0,0,0,0.0
t20,G Ayan,4,2,16,52,1,0,5,30.76923076923077
t20,G Bakiweyem,19,3,108,138,4,0,12,78.26086956521739
t20,G Batagoda,2,1,2,5,0,0,2,40.0
t20,G Bruno,2,2,17,10,4,0,2,170.0
t20,G Burrows,16,2,432,376,36,10,14,114.89361702127661
t20,G Caisley,6,2,16,39,2,0,5,41.02564102564102
t20,G Campbell,1,1,2,9,0,0,1,22.22222222222222
t20,G Candiru,4,2,54,82,3,0,4,65.85365853658537
t20,G Cengiz,4,2,5,18,0,0,3,27.77777777777778
t20,G Chaturvedi,8,2,85,90,10,2,7,94.44444444444444
t20,G Chilia,5,2,43,80,2,0,5,53.75
t20,G Chohan,10,2,96,101,9,2,8,95.04950495049505
t20,G Coetzee,9,2,81,63,4,6,6,128.57142857142858
t20,G Cupido,1,1,0,2,0,0,1,0.0
t20,G Dempsey,6,2,22,30,1,0,3,73.33333333333333
t20,G Ephraim,1,1,0,10,0,0,2,0.0
t20,G Fatouros,3,1,69,54,6,3,3,127.77777777777777
t20,G Fernando,5,2,10,64,0,0,4,15.625
t20,G Ford,1,1,7,6,1,0,0,116.66666666666667
t20,G Gambhir,34,2,918,803,108,10,32,114.32129514321294
t20,G Ganbold,13,2,44,127,1,0,12,34.645669291338585
t20,G Goudie,1,1,1,3,0,0,1,33.33333333333333
t20,G Gune,5,2,80,89,4,2,4,89.8876404494382
t20,G Ilarionova,6,2,15,46,1,0,7,32.608695652173914
t20,G Ingabire,7,2,24,53,4,0,6,45.28301886792453
t20,G Ishimwe,40,2,676,829,64,4,37,81.54402895054282
t20,G Jafta,1,1,7,6,0,0,1,116.66666666666667
t20,G Jaine,3,2,5,20,0,0,2,25.0
t20,G Johnson,1,1,2,12,0,0,0,16.666666666666664
t20,G Kaltongga,2,1,10,12,1,0,2,83.33333333333334
t20,G Kansonkho,15,2,208,236,25,2,13,88.13559322033898
t20,G Keles,3,2,9,31,0,0,3,29.03225806451613
t20,G Kodali,16,2,71,94,4,0,11,75.53191489361703
t20,G Kuthalingham,2,2,7,12,0,0,1,58.333333333333336
t20,G Madanayake,2,1,7,16,1,0,1,43.75
t20,G Malla,34,2,780,659,63,34,33,118.36115326251897
t20,G Mallett,2,1,1,8,0,0,1,12.5
t20,G Manan,9,2,125,80,15,8,9,156.25
t20,G Matome,36,2,382,630,37,0,24,60.63492063492063
t20,G Mckeon,19,3,705,511,57,36,18,137.96477495107632
t20,G Morales,2,1,11,44,1,0,2,25.0
t20,G Motie,13,2,103,90,8,6,8,114.44444444444444
t20,G Murali,4,2,68,106,3,2,4,64.15094339622641
t20,G Ngegba,20,2,322,329,32,3,15,97.87234042553192
t20,G Obukor,10,2,164,224,13,0,10,73.21428571428571
t20,G Oliveira,4,2,14,20,0,1,3,70.0
t20,G Riley,3,2,5,23,0,0,3,21.73913043478261
t20,G Schachat,2,2,90,80,8,2,1,112.5
t20,G Sesay,19,2,100,169,3,5,15,59.171597633136095
t20,G Setshwane,1,1,1,4,0,0,1,25.0
t20,G Shukla,10,2,139,152,15,0,9,91.44736842105263
t20,G Singh,16,2,282,256,21,11,12,110.15625
t20,G Singhdeo,4,2,20,29,3,0,4,68.96551724137932
t20,G Stewart,13,2,360,229,30,27,13,157.20524017467247
t20,G Sultana,3,2,6,6,0,0,1,100.0
t20,G Thakur,11,2,224,199,24,6,9,112.56281407035176
t20,G Urjindulam,8,2,11,63,1,0,7,17.46031746031746
t20,G Van Heerden,1,1,107,60,8,7,0,178.33333333333334
t20,G Venkateswaran,10,2,102,120,7,3,9,85.0
t20,G Voll,6,2,210,150,31,1,5,140.0
t20,G Wareham,24,2,261,197,34,2,16,132.48730964467006
t20,G Wetherall,16,2,235,241,28,5,11,97.5103734439834
t20,G Wijekoon,2,2,1,6,0,0,1,16.666666666666664
t20,GA Elwiss,4,1,28,29,3,0,2,96.55172413793103
t20,GA Lamb,4,1,32,55,1,0,2,58.18181818181818
t20,GA Priandana,34,2,571,584,57,22,29,97.77397260273972
t20,GA Rogers,1,1,1,3,0,0,0,33.33333333333333
t20,GB Hogg,4,2,55,42,3,3,4,130.95238095238096
t20,GC Bhogle,14,2,229,285,21,1,10,80.35087719298247
t20,GC Galanis,9,2,62,55,4,3,7,112.72727272727272
t20,GC Murtaza,6,2,15,29,0,0,4,51.724137931034484
t20,GC Smith,31,2,884,738,110,21,31,119.78319783197833
t20,GC Wilson,49,2,840,847,73,12,43,99.17355371900827
t20,GD Arta,21,2,231,314,15,7,14,73.56687898089172
t20,GD Drummond,3,2,38,49,3,0,5,77.55102040816327
t20,GD Elliott,15,2,171,159,13,2,9,107.54716981132076
t20,GD McGrath,1,1,5,12,0,0,1,41.66666666666667
t20,GD Phillips,73,2,1911,1383,136,91,63,138.17787418655098
t20,GDR Eranga,1,1,1,1,0,0,0,100.0
t20,GE Gutierrez Chavez,2,1,1,5,0,0,1,20.0
t20,GE Mathurin,2,1,4,5,0,0,0,80.0
t20,GE Plimmer,36,2,493,508,44,7,30,97.04724409448819
t20,GEF Barnett,2,1,66,49,9,0,2,134.6938775510204
t20,GEM Brealey,3,1,5,15,0,0,3,33.33333333333333
t20,GES Sullivan,3,1,19,33,1,0,3,57.57575757575758
t20,GF Gomes,1,1,0,1,0,0,1,0.0
t20,GF Linde,12,2,159,114,9,10,11,139.4736842105263
t20,GG Alta,8,2,97,124,5,4,7,78.2258064516129
t20,GG Banner,11,2,91,98,8,4,10,92.85714285714286
t20,GH Bodi,1,1,8,28,0,0,2,28.57142857142857
t20,GH Dockrell,74,2,914,719,64,35,51,127.12100139082058
t20,GH Lewis,89,2,2242,1979,313,20,76,113.28954017180395
t20,GH O'Brien,4,2,25,31,1,1,2,80.64516129032258
t20,GH Smit,3,2,62,59,5,1,3,105.08474576271188
t20,GH Worker,2,1,90,65,6,5,3,138.46153846153845
t20,GHS Garton,1,1,2,4,0,0,1,50.0
t20,GI Gokoel,3,2,11,27,1,0,2,40.74074074074074
t20,GI Hume,4,2,37,30,2,2,1,123.33333333333334
t20,GJ Bailey,26,3,475,350,37,20,18,135.71428571428572
t20,GJ Batty,1,1,4,7,0,0,1,57.14285714285714
t20,GJ Delany,57,2,902,681,70,40,44,132.45227606461088
t20,GJ Hopkins,8,2,86,72,5,5,7,119.44444444444444
t20,GJ Maxwell,102,3,2552,1723,212,132,88,148.11375507835172
t20,GJ Snyman,1,1,2,6,0,0,1,33.33333333333333
t20,GJ Thompson,4,2,93,79,13,1,4,117.72151898734178
t20,GJ van Rensburg,6,2,79,113,5,1,5,69.91150442477876
t20,GJP Kruger,1,1,3,5,0,0,1,60.0
t20,GK Berg,12,2,153,124,11,6,7,123.38709677419355
t20,GK Diviya,31,2,403,734,31,0,37,54.90463215258855
t20,GK Ghalley,19,2,188,225,15,5,18,83.55555555555556
t20,GL Adams,2,1,39,33,3,0,2,118.18181818181819
t20,GL Cloete,2,1,15,15,2,0,2,100.0
t20,GL Mushi,2,2,22,41,3,0,0,53.65853658536586
t20,GM Hamilton,4,2,19,25,2,0,4,76.0
t20,GM Harris,32,2,565,367,57,25,20,153.95095367847412
t20,GM Muthui,3,2,8,13,0,0,1,61.53846153846154
t20,GM Ntambalika,7,2,115,105,7,4,6,109.52380952380953
t20,GM Strydom,6,2,97,93,6,5,5,104.3010752688172
t20,GMK Jayaweera,2,1,4,13,0,0,2,30.76923076923077
t20,GO Jones,2,2,33,25,5,0,1,132.0
t20,GO Sopinho,1,1,0,1,0,0,1,0.0
t20,GP Meade,24,2,302,309,20,8,16,97.73462783171522
t20,GP Swann,15,2,104,91,9,1,7,114.28571428571428
t20,GPK Wijesingha,5,2,102,106,7,3,5,96.22641509433963
t20,GR Adair,10,2,268,188,20,18,10,142.5531914893617
t20,GR Menes,4,2,1,11,0,0,3,9.090909090909092
t20,GR Russ,14,2,146,194,13,0,10,75.25773195876289
t20,GRD Munasinghe,3,2,1,10,0,0,3,10.0
t20,GS Ballance,1,1,30,30,2,1,1,100.0
t20,GS Sequeira,3,2,122,126,16,1,1,96.82539682539682
t20,GSNFG Jayasuriya,16,2,241,228,20,8,16,105.70175438596492
t20,GT Main,3,2,12,17,2,0,1,70.58823529411765
t20,GT Taylor,9,2,72,124,4,2,8,58.06451612903226
t20,GWHM Perera,64,2,719,901,79,2,53,79.80022197558269
t20,GY Prastama,3,2,9,13,0,0,1,69.23076923076923
t20,Gagandeep Singh,8,2,39,41,4,1,3,95.1219512195122
t20,Ganesh Pooja,8,2,44,96,1,0,10,45.83333333333333
t20,Garret Banner,9,2,98,94,6,5,8,104.25531914893618
t20,Gaurav Mishra,6,2,70,62,3,2,5,112.90322580645163
t20,Gaurav Tiwari,13,2,216,243,13,5,12,88.88888888888889
t20,Gayan Munaweera,10,2,58,44,6,2,3,131.8181818181818
t20,Geovanis Uwase,7,2,28,40,3,0,5,70.0
t20,Gershon Yusuf,1,1,0,1,0,0,1,0.0
t20,Ghulam Abbas Butt,8,2,133,103,16,5,8,129.12621359223303
t20,Ghulam Ahmadi,10,2,39,36,4,0,2,108.33333333333333
t20,Ghulam Fatima,3,2,6,9,1,0,2,66.66666666666666
t20,Ghulam Shabber,10,2,150,136,17,3,6,110.29411764705883
t20,Gong Yuting,6,2,46,52,7,0,5,88.46153846153845
t20,Guido Angeletti,10,2,94,118,6,3,8,79.66101694915254
t20,Guillermo Aburto,2,1,4,10,1,0,1,40.0
t20,Gull Feroza,18,2,284,299,40,0,15,94.98327759197325
t20,Gulsan Jha,30,3,461,349,29,29,21,132.09169054441261
t20,Gurdeep Singh,9,2,167,181,18,3,8,92.26519337016575
t20,Gurpratap Singh,10,2,187,142,10,15,10,131.69014084507043
t20,Gurpreet Singh,2,1,17,14,0,1,0,121.42857142857142
t20,H Agarwal,16,2,74,191,4,0,10,38.7434554973822
t20,H Ayoka,1,1,4,8,0,0,1,50.0
t20,H Bharadwaj,2,2,1,6,0,0,2,16.666666666666664
t20,H Bhullar,7,2,18,66,1,0,8,27.27272727272727
t20,H Carlyon,30,2,577,494,57,22,30,116.80161943319838
t20,H Chamto,5,2,11,27,0,0,4,40.74074074074074
t20,H Currie,1,1,0,1,0,0,1,0.0
t20,H Dandapani,1,1,17,20,2,0,1,85.0
t20,H Davids,9,2,161,138,18,4,9,116.66666666666667
t20,H Deol,17,2,251,312,28,1,15,80.44871794871796
t20,H Deshan,4,1,60,47,8,0,4,127.65957446808511
t20,H Dhaliwal,5,2,8,40,0,0,5,20.0
t20,H Dhavina,9,2,26,127,0,0,6,20.47244094488189
t20,H Doriga,2,1,22,13,1,2,2,169.23076923076923
t20,H Elder,1,1,0,1,0,0,1,0.0
t20,H Eulenkamp,3,1,13,32,0,0,3,40.625
t20,H Fennell,11,2,57,57,4,2,10,100.0
t20,H Gori,1,1,0,3,0,0,1,0.0
t20,H Goto,18,2,170,331,11,0,16,51.3595166163142
t20,H Hajnic,3,1,3,47,0,0,1,6.382978723404255
t20,H Hiri,16,2,261,256,22,7,12,101.953125
t20,H Hotchandani,25,2,221,308,19,0,19,71.75324675324676
t20,H Ishimwe,42,2,515,559,53,2,34,92.12880143112702
t20,H Isorena,2,2,9,22,1,0,3,40.909090909090914
t20,H Ivanov,3,1,14,20,2,0,3,70.0
t20,H Iwasaki,16,2,122,167,10,1,15,73.05389221556887
t20,H Karunaratne,9,2,139,209,12,0,7,66.50717703349282
t20,H Kaur,116,3,2713,2470,272,56,95,109.83805668016193
t20,H Kerge,9,2,54,200,0,0,9,27.0
t20,H Khogiyani,4,2,31,27,3,2,3,114.81481481481481
t20,H Khuttan,1,1,1,2,0,0,1,50.0
t20,H Kinga,2,1,0,5,0,0,2,0.0
t20,H Klaasen,53,2,1000,730,72,52,43,136.986301369863
t20,H Klazinge,5,2,4,8,0,0,1,50.0
t20,H Lakov,21,2,464,500,35,3,19,92.80000000000001
t20,H Leko,6,2,71,143,3,0,5,49.65034965034965
t20,H Lin Aung,17,2,124,222,5,5,17,55.85585585585585
t20,H Lin Oo,13,2,55,93,4,0,8,59.13978494623656
t20,H Little,1,1,2,4,0,0,1,50.0
t20,H Lui,1,1,1,7,0,0,1,14.285714285714285
t20,H Madavi,67,2,1527,1622,162,12,52,94.14303329223182
t20,H Masakadza,54,2,1230,1140,117,40,49,107.89473684210526
t20,H McAleer,5,2,54,78,3,0,4,69.23076923076923
t20,H Mumford,3,2,17,52,0,0,3,32.69230769230769
t20,H Niaz,10,2,168,123,17,8,10,136.58536585365854
t20,H Okcu,4,2,16,47,0,0,3,34.04255319148936
t20,H Osinde,3,2,11,15,1,0,2,73.33333333333333
t20,H Patel,10,2,182,203,15,1,10,89.65517241379311
t20,H Pieterse,1,1,62,36,4,3,1,172.22222222222223
t20,H Pile,1,1,2,6,0,0,1,33.33333333333333
t20,H Pragji,4,2,38,65,1,0,3,58.46153846153847
t20,H Rashid,5,2,37,47,1,2,3,78.72340425531915
t20,H Rathod,12,2,178,157,15,5,6,113.37579617834395
t20,H Roy,1,1,0,1,0,0,1,0.0
t20,H Satheedevi,4,2,14,16,1,1,4,87.5
t20,H Shreya,1,1,0,1,0,0,0,0.0
t20,H Simpson-Parker,2,1,29,27,1,0,1,107.40740740740742
t20,H Sin Yee,2,2,1,10,0,0,1,10.0
t20,H Singh,27,2,489,396,50,11,24,123.48484848484848
t20,H Srinivasan,3,2,20,37,0,0,2,54.054054054054056
t20,H Ssenyondo,12,2,23,49,0,0,5,46.93877551020408
t20,H Thaker,32,2,517,462,27,19,26,111.90476190476191
t20,H Upadhyay,5,1,14,37,0,0,5,37.83783783783784
